R,R_12,modulation_depth,nuclear_zq_frequency,pair_contribution,intensity
17.404040404040405,25.606060606060606,3.4191082914949516e-8,-121570.5861660272,-1.4549251511897487e-8,0.9999999854507485
17.404040404040405,25.8989898989899,3.196706824761901e-8,-121510.37568694688,-1.357933985975485e-8,0.9999999864206601
17.404040404040405,26.19191919191919,2.993939128113242e-8,-121391.92470403742,-1.2674712468441387e-8,0.9999999873252875
17.404040404040405,26.484848484848484,2.808811547235562e-8,-121215.86587980676,-1.183078226257235e-8,0.9999999881692178
17.404040404040405,26.77777777777778,2.6395567967283195e-8,-120982.94237792146,-1.1043309601175191e-8,0.9999999889566904
17.404040404040405,27.07070707070707,2.4846058596536567e-8,-120694.00456065829,-1.0308373554856996e-8,0.9999999896916264
17.404040404040405,27.363636363636363,2.3425636509492668e-8,-120350.00619401775,-9.622345790207045e-9,0.9999999903776542
17.404040404040405,27.656565656565657,2.2121879056677525e-8,-119952.0001931645,-8.981866794379314e-9,0.9999999910181332
17.404040404040405,27.949494949494948,2.0923708349911195e-8,-119501.13394431052,-8.383824204186106e-9,0.9999999916161758
17.404040404040405,28.242424242424242,1.982123161780994e-8,-118998.64424213492,-7.825333031396854e-9,0.999999992174667
17.404040404040405,28.535353535353536,1.8805602052897934e-8,-118445.85188431373,-7.303717599799938e-9,0.9999999926962824
17.404040404040405,28.828282828282827,1.7868897334083995e-8,-117844.15596668745,-6.816495030403025e-9,0.999999993183505
17.404040404040405,29.12121212121212,1.7004013419719872e-8,-117195.02792402239,-6.3613601293174536e-9,0.9999999936386399
17.404040404040405,29.414141414141415,1.6204571554363775e-8,-116500.00536220723,-5.936171548736106e-9,0.9999999940638284
17.404040404040405,29.707070707070706,1.546483672705297e-8,-115760.68572809354,-5.538939105275637e-9,0.9999999944610609
17.404040404040405,30.0,1.4779646068920793e-8,-114978.71986303775,-5.167812152074191e-9,0.9999999948321878
17.696969696969695,1.0,0.00020261755772092217,-377448.11833233834,-0.000661100675087211,0.9993388993249128
17.696969696969695,1.292929292929293,0.0015785900236258788,-174756.17452739735,-0.002182581563219852,0.9978174184367802
17.696969696969695,1.5858585858585859,0.0079869268248907,-95011.32482507227,-0.0013982402754524402,0.9986017597245476
17.696969696969695,1.878787878787879,0.029623736538056594,-57798.82056817172,-0.000781640861475566,0.9992183591385244
17.696969696969695,2.1717171717171717,0.08300860609992121,-38655.041560331454,-0.00045191706371912126,0.9995480829362808
17.696969696969695,2.4646464646464645,0.16982819550262565,-28485.76709600763,-0.00027579355480787996,0.9997242064451921
17.696969696969695,2.757575757575758,0.24097413031641032,-23333.008690000697,-0.00017695013623536142,0.9998230498637647
17.696969696969695,3.0505050505050506,0.2390912390643444,-21139.49346447611,-0.00011848030422729669,0.9998815196957727
17.696969696969695,3.3434343434343434,0.1818268949264827,-20659.823092297363,-8.222690402682037e-5,0.9999177730959732
17.696969696969695,3.6363636363636362,0.11896810065671251,-21127.37268616482,-5.881937471851001e-5,0.9999411806252815
17.696969696969695,3.9292929292929295,0.07294329807349322,-22103.21888969432,-4.317275888367853e-5,0.9999568272411163
17.696969696969695,4.222222222222222,0.04397868595064046,-23351.74367639989,-3.239743897674558e-5,0.9999676025610232
17.696969696969695,4.515151515151516,0.026691166888697698,-24749.687280556336,-2.478280183672338e-5,0.9999752171981633
17.696969696969695,4.808080808080808,0.016473458004817795,-26232.31696987558,-1.927913944322988e-5,0.9999807208605568
17.696969696969695,5.101010101010101,0.010378061902456603,-27764.96265534792,-1.5221629277221369e-5,0.9999847783707227
17.696969696969695,5.393939393939394,0.006678496756250717,-29328.560122544695,-1.2177304024901256e-5,0.9999878226959751
17.696969696969695,5.686868686868687,0.004387387005192739,-30912.322788573143,-9.857126663625529e-6,0.9999901428733364
17.696969696969695,5.97979797979798,0.002938951067975101,-32509.96652822532,-8.063834800748838e-6,0.9999919361651992
17.696969696969695,6.2727272727272725,0.0020047252128004437,-34117.71798590287,-6.6601057514856635e-6,0.9999933398942485
17.696969696969695,6.565656565656566,0.0013906173626270773,-35733.235614866855,-5.548619235769127e-6,0.9999944513807643
17.696969696969695,6.858585858585859,0.0009797047734972858,-37355.009296341515,-4.659278162065974e-6,0.9999953407218379
17.696969696969695,7.151515151515151,0.0007001725894117801,-38982.017422264995,-3.940843436547553e-6,0.9999960591565634
17.696969696969695,7.444444444444445,0.0005070735617923091,-40613.52605048134,-3.355352321252014e-6,0.9999966446476788
17.696969696969695,7.737373737373737,0.0003717673894215108,-42248.96839359723,-2.8743283712800357e-6,0.9999971256716287
17.696969696969695,8.030303030303031,0.0002756932274267128,-43887.87079368363,-2.476166261938272e-6,0.9999975238337381
17.696969696969695,8.323232323232324,0.00020662983790960826,-45529.80618926719,-2.1443004471910013e-6,0.9999978556995528
17.696969696969695,8.616161616161616,0.0001564096098881208,-47174.36418039524,-1.8659051041861517e-6,0.9999981340948958
17.696969696969695,8.909090909090908,0.00011949743392452123,-48821.13131398067,-1.6309595009801223e-6,0.999998369040499
17.696969696969695,9.202020202020202,9.209294207538012e-5,-50469.67778416783,-1.4315681430160836e-6,0.999998568431857
17.696969696969695,9.494949494949495,7.155470380879228e-5,-52119.54823737976,-1.261460813202361e-6,0.9999987385391867
17.696969696969695,9.787878787878787,5.602559560357549e-5,-53770.25525691255,-1.1156211352174555e-6,0.9999988843788647
17.696969696969695,10.080808080808081,4.418574847192292e-5,-55421.27463548382,-9.900079747527213e-7,0.9999990099920253
17.696969696969695,10.373737373737374,3.508754256611093e-5,-57072.04187112591,-8.813445961387821e-7,0.9999991186554038
17.696969696969695,10.666666666666666,2.80440707803364e-5,-58721.949525389784,-7.869577489238866e-7,0.999999213042251
17.696969696969695,10.95959595959596,2.2552886376765023e-5,-60370.34521145692,-7.046538846067106e-7,0.9999992953461154
17.696969696969695,11.252525252525253,1.8243311774777454e-5,-62016.53006218222,-6.326232225058381e-7,0.9999993673767775
17.696969696969695,11.545454545454545,1.4839657796171025e-5,-63659.75758159442,-5.693648731181612e-7,0.9999994306351269
17.696969696969695,11.83838383838384,1.2135301649717459e-5,-65299.23281852933,-5.136280057133363e-7,0.9999994863719943
17.696969696969695,12.131313131313131,9.974250893920809e-6,-66934.11182440446,-4.643653291669532e-7,0.9999995356346708
17.696969696969695,12.424242424242424,8.237917766490493e-6,-68563.50137275788,-4.2069608767437057e-7,0.9999995793039124
17.696969696969695,12.717171717171718,6.835553103214312e-6,-70186.45892867622,-3.8187645697373535e-7,0.999999618123543
17.696969696969695,13.01010101010101,5.697272936562832e-6,-71801.99286329569,-3.4727573229070885e-7,0.9999996527242677
17.696969696969695,13.303030303030303,4.768937086442686e-6,-73409.06291325502,-3.163570757318515e-7,0.9999996836429242
17.696969696969695,13.595959595959595,4.008361077802111e-6,-75006.5808880256,-2.8866187324785233e-7,0.9999997113381267
17.696969696969695,13.88888888888889,3.382495190643456e-6,-76593.41162990029,-2.637969645282746e-7,0.9999997362030355
17.696969696969695,14.181818181818182,2.8653100584436887e-6,-78168.37423241072,-2.4142417125410675e-7,0.9999997585758288
17.696969696969695,14.474747474747474,2.4362019858682896e-6,-79730.2435232635,-2.212516730665681e-7,0.9999997787483269
17.696969696969695,14.767676767676768,2.0787830704933324e-6,-81277.75181768663,-2.030268759428803e-7,0.999999796973124
17.696969696969695,15.06060606060606,1.7799580293627944e-6,-82809.5909474513,-1.8653049141679016e-7,0.9999998134695086
17.696969696969695,15.353535353535353,1.5292159289538045e-6,-84324.4145698608,-1.7157160243978708e-7,0.9999998284283975
17.696969696969695,15.646464646464647,1.3180839316881217e-6,-85820.84075970924,-1.5798353652193964e-7,0.9999998420164635
17.696969696969695,15.93939393939394,1.139703866764154e-6,-87297.4548856681,-1.4562040202434487e-7,0.9999998543795979
17.696969696969695,16.232323232323232,9.885024116301028e-7,-88752.81277077012,-1.3435417129016397e-7,0.9999998656458287
17.696969696969695,16.525252525252526,8.599329858401801e-7,-90185.4441346682,-1.2407221636076855e-7,0.9999998759277836
17.696969696969695,16.818181818181817,7.502728537165038e-7,-91593.85631317002,-1.1467522059586677e-7,0.9999998853247795
17.696969696969695,17.11111111111111,6.56462933076845e-7,-92976.53824821286,-1.0607540357386978e-7,0.9999998939245964
17.696969696969695,17.404040404040405,5.759807906417119e-7,-94331.9647389779,-9.819500794033243e-8,0.9999999018049921
17.696969696969695,17.696969696969695,5.067395410944441e-7,-95658.60094227144,-9.096500597802142e-8,0.999999909034994
17.696969696969695,17.98989898989899,4.4700705169571986e-7,-96954.90710765563,-8.432399104312952e-8,0.999999915676009
17.696969696969695,18.282828282828284,3.9534113004840244e-7,-98219.34353012293,-7.821722500075939e-8,0.999999921782775
17.696969696969695,18.575757575757574,3.5053734304140685e-7,-99450.37570041313,-7.259581767558083e-8,0.9999999274041823
17.696969696969695,18.86868686868687,3.115868565991175e-7,-100646.47963040498,-6.741601832835997e-8,0.9999999325839817
17.696969696969695,19.161616161616163,2.776422550963777e-7,-101806.14732841015,-6.263860244822323e-8,0.9999999373613976
17.696969696969695,19.454545454545453,2.479897381012299e-7,-102927.89239670502,-5.822833985089746e-8,0.9999999417716602
17.696969696969695,19.747474747474747,2.2202643176773677e-7,-104010.25572128345,-5.4153532303864156e-8,0.9999999458464677
17.696969696969695,20.04040404040404,1.992418161751575e-7,-105051.81122164948,-5.038561074765287e-8,0.9999999496143892
17.696969696969695,20.333333333333332,1.792024758610375e-7,-106051.17162653382,-4.689878371843547e-8,0.9999999531012163
17.696969696969695,20.626262626262626,1.615395420844383e-7,-107006.99423974234,-4.366972985712006e-8,0.9999999563302702
17.696969696969695,20.91919191919192,1.4593832212935103e-7,-107917.9866589749,-4.067732845988701e-8,0.9999999593226715
17.696969696969695,21.21212121212121,1.3212971095729068e-7,-108782.91240941883,-3.790242292155183e-8,0.9999999620975771
17.696969696969695,21.505050505050505,1.1988305966907365e-7,-109600.59645324653,-3.5327612676340984e-8,0.9999999646723873
17.696969696969695,21.7979797979798,1.090002380951067e-7,-110369.930535873,-3.293706987517864e-8,0.9999999670629302
17.696969696969695,22.09090909090909,9.931067891702399e-8,-111089.87832995816,-3.0716377574447706e-8,0.9999999692836224
17.696969696969695,22.383838383838384,9.06672307540892e-8,-111759.4803387008,-2.865238666488578e-8,0.9999999713476133
17.696969696969695,22.67676767676768,8.294267974178167e-8,-112377.85852096547,-2.6733089154327018e-8,0.9999999732669108
17.696969696969695,22.96969696969697,7.602682493800469e-8,-112944.22060221393,-2.494750574557308e-8,0.9999999750524943
17.696969696969695,23.262626262626263,6.982401370606648e-8,-113457.8640370805,-2.3285585929995494e-8,0.9999999767144141
17.696969696969695,23.555555555555557,6.425106005715204e-8,-113918.17959170706,-2.1738119056178842e-8,0.9999999782618809
17.696969696969695,23.848484848484848,5.9235482587151317e-8,-114324.65451663818,-2.029665503736327e-8,0.999999979703345
17.696969696969695,24.141414141414142,5.4714009744569955e-8,-114676.87528412914,-1.8953433536920236e-8,0.9999999810465665
17.696969696969695,24.434343434343436,5.063130921793547e-8,-114974.52986710977,-1.7701320622010694e-8,0.9999999822986794
17.696969696969695,24.727272727272727,4.693890563012285e-8,-115217.40954073246,-1.6533752005611697e-8,0.999999983466248
17.696969696969695,25.02020202020202,4.359425679024313e-8,-115405.41019137936,-1.5444682109365276e-8,0.9999999845553179
17.696969696969695,25.31313131313131,4.055996373442952e-8,-115538.53312214049,-1.4428538276779865e-8,0.9999999855714617
17.696969696969695,25.606060606060606,3.780309388803357e-8,-115616.88534806554,-1.3480179550403807e-8,0.9999999865198205
17.696969696969695,25.8989898989899,3.529460006657724e-8,-115640.67937887291,-1.2594859499535513e-8,0.9999999874051405
17.696969696969695,26.19191919191919,3.300882083274635e-8,-115610.23249120887,-1.1768192648394066e-8,0.9999999882318074
17.696969696969695,26.484848484848484,3.092305004797986e-8,-115525.96549693243,-1.0996124109781814e-8,0.9999999890038759
17.696969696969695,26.77777777777778,2.9017165385801062e-8,-115388.40101819515,-1.0274902077247676e-8,0.999999989725098
17.696969696969695,27.07070707070707,2.7273307179781506e-8,-115198.16128423721,-9.60105287057388e-9,0.9999999903989472
17.696969696969695,27.363636363636363,2.5675600318741723e-8,-114955.96546877026,-8.971358265877542e-9,0.9999999910286418
17.696969696969695,27.656565656565657,2.4209913021818204e-8,-114662.62659051683,-8.382834873450826e-9,0.9999999916171651
17.696969696969695,27.949494949494948,2.2863647264240152e-8,-114319.0480028837,-7.832715354263073e-9,0.9999999921672846
17.696969696969695,28.242424242424242,2.1625556412112567e-8,-113926.21950181303,-7.318431290340039e-9,0.9999999926815687
17.696969696969695,28.535353535353536,2.0485586286667524e-8,-113485.21308355223,-6.837597545469258e-9,0.9999999931624024
17.696969696969695,28.828282828282827,1.9434736436299425e-8,-112997.1783863839,-6.387997971249716e-9,0.999999993612002
17.696969696969695,29.12121212121212,1.8464938865529265e-8,-112463.33785224111,-5.967572329748605e-9,0.9999999940324277
17.696969696969695,29.414141414141415,1.7568951868137896e-8,-111884.98164557885,-5.57440431824318e-9,0.9999999944255957
17.696969696969695,29.707070707070706,1.6740266948889094e-8,-111263.46236788876,-5.206710593972124e-9,0.9999999947932894
17.696969696969695,30.0,1.597302710434612e-8,-110600.18960682114,-4.862830707723469e-9,0.9999999951371693
17.98989898989899,1.0,0.00017768506638352071,-377443.41031483386,-0.0005797688038849589,0.999420231196115
17.98989898989899,1.292929292929293,0.0013847917114480394,-174739.16598343404,-0.0019140879542198451,0.9980859120457801
17.98989898989899,1.5858585858585859,0.0070174539101402825,-94964.21784357436,-0.0012262695087629832,0.998773730491237
17.98989898989899,1.878787878787879,0.026172406419933368,-57689.972085791684,-0.0006855323969810396,0.999314467603019
17.98989898989899,2.1717171717171717,0.07445093328927489,-38436.96308569624,-0.0003963687854887039,0.9996036312145113
17.98989898989899,2.4646464646464645,0.15719378328394162,-28102.7127775151,-0.00024190681072033438,0.9997580931892797
17.98989898989899,2.757575757575758,0.23405959507293017,-22743.389193836883,-0.00015521779526832155,0.9998447822047317
17.98989898989899,3.0505050505050506,0.24472820405585963,-20336.88225247884,-0.00010393620140882705,0.9998960637985912
17.98989898989899,3.3434343434343434,0.19413173983736667,-19666.770779425085,-7.213869075203811e-5,0.9999278613092479
17.98989898989899,3.6363636363636362,0.13058194019788075,-19973.04817435858,-5.160741011851608e-5,0.9999483925898814
17.98989898989899,3.9292929292929295,0.08138175480747642,-20810.27635013054,-3.788285213302982e-5,0.999962117147867
17.98989898989899,4.222222222222222,0.0495234885395451,-21934.63262835198,-2.843078032984704e-5,0.9999715692196701
17.98989898989899,4.515151515151516,0.030215032852765198,-23216.917230380124,-2.1750935621835724e-5,0.9999782490643782
17.98989898989899,4.808080808080808,0.018705164045611317,-24588.752544412924,-1.6922675186721e-5,0.9999830773248133
17.98989898989899,5.101010101010101,0.011805288267703927,-26013.350691623164,-1.336290699306055e-5,0.999986637093007
17.98989898989899,5.393939393939394,0.007605327608337077,-27470.430282287845,-1.0691882805049941e-5,0.999989308117195
17.98989898989899,5.686868686868687,0.004999738944582943,-28948.500650402708,-8.656087456946597e-6,0.9999913439125431
17.98989898989899,5.97979797979798,0.0033506640597907263,-30440.86587920836,-7.08249743224995e-6,0.9999929175025678
17.98989898989899,6.2727272727272725,0.002286264475269242,-31943.50999907183,-5.850660722201249e-6,0.9999941493392778
17.98989898989899,6.565656565656566,0.0015862520730858417,-33453.94920932589,-4.875211000263134e-6,0.9999951247889998
17.98989898989899,6.858585858585859,0.0011177040333943537,-34970.59254007248,-4.094659570197618e-6,0.9999959053404298
17.98989898989899,7.151515151515151,0.0007988890426645968,-36492.376512808914,-3.464058539625268e-6,0.9999965359414604
17.98989898989899,7.444444444444445,0.0005786155680054441,-38018.55116431334,-2.9501052741619415e-6,0.9999970498947258
17.98989898989899,7.737373737373737,0.0004242477255035183,-39548.55171774331,-2.5278181555040457e-6,0.9999974721818445
17.98989898989899,8.030303030303031,0.00031462754052996833,-41081.91983535078,-2.1782427898060622e-6,0.9999978217572102
17.98989898989899,8.323232323232324,0.00023582000367237268,-42618.25420011408,-1.8868456932900945e-6,0.9999981131543068
17.98989898989899,8.616161616161616,0.0001785103097001735,-44157.178803550734,-1.6423739610217573e-6,0.999998357626039
17.98989898989899,8.909090909090908,0.00013638493807593394,-45698.3221323019,-1.4360354476322612e-6,0.9999985639645523
17.98989898989899,9.202020202020202,0.0001051085435806531,-47241.30319004309,-1.2609024173336199e-6,0.9999987390975826
17.98989898989899,9.494949494949495,8.166756547847702e-5,-48785.72188626516,-1.1114729830810528e-6,0.9999988885270169
17.98989898989899,9.787878787878787,6.394307140462643e-5,-50331.152268106474,-9.833452784683867e-7,0.9999990166547216
17.98989898989899,10.080808080808081,5.042901819135441e-5,-51877.137640827525,-8.729730627532859e-7,0.9999991270269373
17.98989898989899,10.373737373737374,4.0044053795087e-5,-53423.18697149751,-7.774807587805647e-7,0.9999992225192412
17.98989898989899,10.666666666666666,3.2004289661820795e-5,-54968.77218771767,-6.94522288668159e-7,0.9999993054777113
17.98989898989899,10.95959595959596,2.573631304118197e-5,-56513.32612047578,-6.22172480068936e-7,0.9999993778275199
17.98989898989899,11.252525252525253,2.081707292854003e-5,-58056.240928175204,-5.588429021551262e-7,0.9999994411570978
17.98989898989899,11.545454545454545,1.6931915050651006e-5,-59596.866895973086,-5.032161739340874e-7,0.999999496783826
17.98989898989899,11.83838383838384,1.3845004404303918e-5,-61134.51154207974,-4.54194347379307e-7,0.9999995458056526
17.98989898989899,12.131313131313131,1.137828832311305e-5,-62668.43898759355,-4.108580925739727e-7,0.9999995891419075
17.98989898989899,12.424242424242424,9.396404255222031e-6,-64197.869563160115,-3.724342301275413e-7,0.9999996275657699
17.98989898989899,12.717171717171718,7.795763134227647e-6,-65721.9796370297,-3.3826975609177426e-7,0.9999996617302439
17.98989898989899,13.01010101010101,6.496591142723947e-6,-67239.9016567298,-3.0781094808719304e-7,0.9999996921890519
17.98989898989899,13.303030303030303,5.437084796609641e-6,-68750.72440173183,-2.8058647162403893e-7,0.9999997194135284
17.98989898989899,13.595959595959595,4.569087560497595e-6,-70253.49344792496,-2.5619365331753e-7,0.9999997438063467
17.98989898989899,13.88888888888889,3.854870152689909e-6,-71747.21184692637,-2.342872747544503e-7,0.9999997657127252
17.98989898989899,14.181818181818182,3.2647171912262455e-6,-73230.8410245815,-2.1457038293531348e-7,0.9999997854296171
17.98989898989899,14.474747474747474,2.7751069848039552e-6,-74703.30190367094,-1.9678672193466615e-7,0.9999998032132781
17.98989898989899,14.767676767676768,2.367330507125117e-6,-76163.47625599409,-1.8071447405281066e-7,0.999999819285526
17.98989898989899,15.06060606060606,2.026437602822908e-6,-77610.20828874123,-1.661610634283591e-7,0.9999998338389365
17.98989898989899,15.353535353535353,1.7404284816737594e-6,-79042.30646948365,-1.5295882540059162e-7,0.9999998470411746
17.98989898989899,15.646464646464647,1.4996301421035814e-6,-80458.54559323458,-1.40961384251499e-7,0.9999998590386158
17.98989898989899,15.93939393939394,1.2962129931071484e-6,-81857.6690939275,-1.300406128681242e-7,0.9999998699593872
17.98989898989899,16.232323232323232,1.123814331426005e-6,-83238.39160132458,-1.2008407226900046e-7,0.9999998799159278
17.98989898989899,16.525252525252526,9.772436795969942e-7,-84599.40174285482,-1.1099284829265938e-7,0.9999998890071518
17.98989898989899,16.818181818181817,8.522511473755087e-7,-85939.3651881939,-1.026797181638052e-7,0.9999998973202818
17.98989898989899,17.11111111111111,7.453445452816819e-7,-87256.92793256583,-9.50675919867461e-8,0.999999904932408
17.98989898989899,17.404040404040405,6.536443840796002e-7,-88550.71981278271,-8.808818412316658e-8,0.9999999119118159
17.98989898989899,17.696969696969695,5.747684465469635e-7,-89819.35824797452,-8.168087740112903e-8,0.9999999183191226
17.98989898989899,17.98989898989899,5.067395410944443e-7,-91061.4521948076,-7.579174956999932e-8,0.9999999242082505
17.98989898989899,18.282828282828284,4.4791150292842e-7,-92275.60630478029,-7.037273667095723e-8,0.9999999296272634
17.98989898989899,18.575757575757574,3.969096161737967e-7,-93460.42526893938,-6.538091227747426e-8,0.9999999346190878
17.98989898989899,18.86868686868687,3.525824769086287e-7,-94614.51833311078,-6.077786506571404e-8,0.9999999392221349
17.98989898989899,19.161616161616163,3.139629668586526e-7,-95736.50396450928,-5.6529160052451484e-8,0.99999994347084
17.98989898989899,19.454545454545453,2.802365084169354e-7,-96825.01464842127,-5.260387120785374e-8,0.9999999473961287
17.98989898989899,19.747474747474747,2.507151594036315e-7,-97878.70179156524,-4.897417510805455e-8,0.9999999510258248
17.98989898989899,20.04040404040404,2.2481640733534118e-7,-98896.24070676569,-4.56149969144319e-8,0.9999999543850031
17.98989898989899,20.333333333333332,2.0204575809406918e-7,-99876.33565176083,-4.250370131435201e-8,0.9999999574962987
17.98989898989899,20.626262626262626,1.8198239802186712e-7,-100817.72489332667,-3.9619822181383784e-8,0.9999999603801778
17.98989898989899,20.91919191919192,1.6426735320218015e-7,-101719.18576648291,-3.6944825651649265e-8,0.9999999630551744
17.98989898989899,21.21212121212121,1.4859368385779723e-7,-102579.53969736991,-3.44619020995013e-8,0.9999999655380979
17.98989898989899,21.505050505050505,1.3469834216372816e-7,-103397.65715748355,-3.215578315651076e-8,0.9999999678442169
17.98989898989899,21.7979797979798,1.2235539354250926e-7,-104172.46251634764,-3.001258047432693e-8,0.9999999699874196
17.98989898989899,22.09090909090909,1.1137035869284536e-7,-104902.938759418,-2.80196434019636e-8,0.9999999719803566
17.98989898989899,22.383838383838384,1.0157547930863629e-7,-105588.13203805944,-2.6165433145908637e-8,0.9999999738345668
17.98989898989899,22.67676767676768,9.28257470902757e-8,-106227.1560188328,-2.4439411319039294e-8,0.9999999755605887
17.98989898989899,22.96969696969697,8.49955651180557e-8,-106819.19600008504,-2.283194107145834e-8,0.9999999771680589
17.98989898989899,23.262626262626263,7.797593442321364e-8,-107363.51276494536,-2.1334199241143588e-8,0.9999999786658007
17.98989898989899,23.555555555555557,7.167207781342528e-8,-107859.44614130072,-1.993809817145149e-8,0.9999999800619018
17.98989898989899,23.848484848484848,6.600142859833391e-8,-108306.41824113671,-1.8636216021605215e-8,0.999999981363784
17.98989898989899,24.141414141414142,6.089192453753506e-8,-108703.93635378244,-1.742173454998566e-8,0.9999999825782655
17.98989898989899,24.434343434343436,5.628055766934477e-8,-109051.59547005394,-1.628838348219957e-8,0.9999999837116165
17.98989898989899,24.727272727272727,5.2112139127490554e-8,-109349.08041703877,-1.523039068976899e-8,0.9999999847696093
17.98989898989899,25.02020202020202,4.833824497640411e-8,-109596.1675862691,-1.4242437503594196e-8,0.9999999857575625
17.98989898989899,25.31313131313131,4.491631478322686e-8,-109792.72624124889,-1.3319618571362084e-8,0.9999999866803815
17.98989898989899,25.606060606060606,4.180887932777321e-8,-109938.71939370765,-1.245740574173506e-8,0.9999999875425942
17.98989898989899,25.8989898989899,3.898289771684773e-8,-110034.2042414916,-1.1651615522082121e-8,0.9999999883483844
17.98989898989899,26.19191919191919,3.640918736656759e-8,-110079.33216463703,-1.0898379712071751e-8,0.9999999891016202
17.98989898989899,26.484848484848484,3.406193296700159e-8,-110074.34827984696,-1.0194118863804623e-8,0.9999999898058811
17.98989898989899,26.77777777777778,3.1918262745688134e-8,-110019.59055727026,-9.535518261306336e-9,0.9999999904644817
17.98989898989899,27.07070707070707,2.9957882180185115e-8,-109915.48850710211,-8.919506148969562e-9,0.9999999910804939
17.98989898989899,27.363636363636363,2.8162756839598536e-8,-109762.56144705415,-8.34323397064863e-9,0.999999991656766
17.98989898989899,27.656565656565657,2.65168373139679e-8,-109561.41636512081,-7.804058409183914e-9,0.9999999921959416
17.98989898989899,27.949494949494948,2.500582026169696e-8,-109312.7453952708,-7.299525040693936e-9,0.9999999927004749
17.98989898989899,28.242424242424242,2.3616940504373176e-8,-109017.3229266578,-6.827353439475873e-9,0.9999999931726465
17.98989898989899,28.535353535353536,2.23387898543993e-8,-108676.0023696616,-6.3854235881908726e-9,0.9999999936145764
17.98989898989899,28.828282828282827,2.1161158997827964e-8,-108289.7126044891,-5.971763464518296e-9,0.9999999940282366
17.98989898989899,29.12121212121212,2.007489929238023e-8,-107859.4541401738,-5.5845376899372196e-9,0.9999999944154623
17.98989898989899,29.414141414141415,1.907180179516123e-8,-107386.29501358076,-5.222037138989285e-9,0.9999999947779629
17.98989898989899,29.707070707070706,1.8144491219560523e-8,-106871.36645945114,-4.882669418517487e-9,0.9999999951173306
17.98989898989899,30.0,1.7286332847452222e-8,-106315.85838358039,-4.564950136155825e-9,0.9999999954350499
18.282828282828284,1.0,0.00015615056693814007,-377439.3442730696,-0.0005095174271819387,0.999490482572818
18.282828282828284,1.292929292929293,0.0012173026085355487,-174724.47578226737,-0.0016821671065765022,0.9983178328934235
18.282828282828284,1.5858585858585859,0.006177105197806112,-94923.51751140894,-0.001077713860090425,0.9989222861399095
18.282828282828284,1.878787878787879,0.023149068749043298,-57595.80756076102,-0.0006025027603887916,0.9993974972396112
18.282828282828284,2.1717171717171717,0.0667251904951825,-38247.64064594895,-0.0003483748548298321,0.9996516251451701
18.282828282828284,2.4646464646464645,0.14491066316582502,-27767.68525138931,-0.00021262506965494623,0.9997873749303451
18.282828282828284,2.757575757575758,0.22566192617848282,-22221.674214805487,-0.00013643621684349924,0.9998635637831566
18.282828282828284,3.0505050505050506,0.24834471232567337,-19617.46115250844,-9.136495360157891e-5,0.9999086350463984
18.282828282828284,3.3434343434343434,0.2056969671522649,-18767.123555991853,-6.341743276180474e-5,0.9999365825672382
18.282828282828284,3.6363636363636362,0.14248318634961815,-18919.85607721667,-4.537150234366523e-5,0.9999546284976564
18.282828282828284,3.9292929292929295,0.09038623698274795,-19625.627284961512,-3.33079333836395e-5,0.9999666920666164
18.282828282828284,4.222222222222222,0.05556681247798669,-20633.103214777824,-2.4999487311884227e-5,0.9999750005126881
18.282828282828284,4.515151515151516,0.03410043290129428,-21807.264569917836,-1.9127627751473895e-5,0.9999808723722485
18.282828282828284,4.808080808080808,0.021181997116367528,-23076.05070143835,-1.4883214675491111e-5,0.9999851167853245
18.282828282828284,5.101010101010101,0.013395347066029233,-24400.49887794936,-1.1753768327157687e-5,0.9999882462316728
18.282828282828284,5.393939393939394,0.00864028147300659,-25759.066083437967,-9.405522081015713e-6,0.9999905944779189
18.282828282828284,5.686868686868687,0.00568450531355474,-27139.52732130677,-7.615653424792639e-6,0.9999923843465752
18.282828282828284,5.97979797979798,0.003811485675978799,-28534.75480674148,-6.232083556172307e-6,0.9999937679164438
18.282828282828284,6.2727272727272725,0.0026015751726610028,-29940.47628906057,-5.14893916890343e-6,0.9999948510608311
18.282828282828284,6.565656565656566,0.001805443297274928,-31354.05585065859,-4.291184490964663e-6,0.999995708815509
18.282828282828284,6.858585858585859,0.0012723641452456694,-32773.813953861085,-3.6047706252907795e-6,0.9999963952293747
18.282828282828284,7.151515151515151,0.0009095465700787553,-34198.63865065984,-3.050187198719745e-6,0.9999969498128013
18.282828282828284,7.444444444444445,0.0006588239173996606,-35627.75783683001,-2.5981596027120635e-6,0.9999974018403973
18.282828282828284,7.737373737373737,0.00048309233241606946,-37060.60270411513,-2.2267272350723066e-6,0.999997773272765
18.282828282828284,8.030303030303031,0.00035828751046021776,-38496.72401398933,-1.9192274021432628e-6,0.9999980807725979
18.282828282828284,8.323232323232324,0.00026855562961493887,-39935.73962544626,-1.6628834498329385e-6,0.9999983371165502
18.282828282828284,8.616161616161616,0.00020329694606988416,-41377.30089230018,-1.4478024553612782e-6,0.9999985521975446
18.282828282828284,8.909090909090908,0.00015532581709582765,-42821.07067303735,-1.266254625865573e-6,0.9999987337453742
18.282828282828284,9.202020202020202,0.00011970738704788856,-44266.708619550496,-1.1121491127833968e-6,0.9999988878508872
