theta,phi,Tm
80.0,160.0,8.888493980399552
80.0,170.0,8.946122160703752
80.0,180.0,8.922730210490283
80.0,190.0,9.219442967864788
80.0,200.0,9.090429777130405
80.0,210.0,8.974380219803757
80.0,220.0,8.337274783469264
80.0,230.0,7.692914336962217
80.0,240.0,7.908185311810823
80.0,250.0,7.690606020153667
80.0,260.0,7.570673062820931
80.0,270.0,7.8395886506815256
80.0,280.0,8.211342161925812
80.0,290.0,8.623567284739643
80.0,300.0,8.871249798092848
80.0,310.0,8.697804881782478
80.0,320.0,8.746132221232518
80.0,330.0,8.656058659454457
80.0,340.0,8.902491422160029
80.0,350.0,9.198307043871214
80.0,360.0,8.973272598213526
90.0,0.0,9.156970633784505
90.0,10.0,8.953819106063895
90.0,20.0,8.899177065853934
90.0,30.0,8.489010267394038
90.0,40.0,8.197824850422725
90.0,50.0,7.730219529850096
90.0,60.0,7.7328861586352815
90.0,70.0,7.560766736795746
90.0,80.0,7.5128828691767415
90.0,90.0,7.742501188852713
90.0,100.0,8.031888551349578
90.0,110.0,8.399579275617988
90.0,120.0,8.61592112108638
90.0,130.0,8.353313113638995
90.0,140.0,8.437590910414341
90.0,150.0,8.734093825144848
90.0,160.0,8.86798921671735
90.0,170.0,8.83469250059493
90.0,180.0,9.156970633784505
90.0,190.0,8.953819106063891
90.0,200.0,8.899177065853932
90.0,210.0,8.489010267394034
90.0,220.0,8.197824850422725
90.0,230.0,7.730219529850094
90.0,240.0,7.73288615863528
90.0,250.0,7.5607667367957445
90.0,260.0,7.512882869176742
90.0,270.0,7.742501188852713
90.0,280.0,8.031888551349578
90.0,290.0,8.399579275617988
90.0,300.0,8.61592112108638
90.0,310.0,8.353313113638999
90.0,320.0,8.43759091041434
90.0,330.0,8.734093825144852
90.0,340.0,8.867989216717351
90.0,350.0,8.83469250059493
90.0,360.0,9.156970633784502
100.0,0.0,8.92273021049028
100.0,10.0,9.219442967864788
100.0,20.0,9.090429777130403
100.0,30.0,8.97438021980376
100.0,40.0,8.337274783469262
100.0,50.0,7.692914336962217
100.0,60.0,7.908185311810825
100.0,70.0,7.690606020153669
100.0,80.0,7.570673062820929
100.0,90.0,7.8395886506815256
100.0,100.0,8.211342161925813
100.0,110.0,8.623567284739643
100.0,120.0,8.871249798092848
100.0,130.0,8.69780488178248
100.0,140.0,8.746132221232516
100.0,150.0,8.65605865945446
100.0,160.0,8.902491422160029
100.0,170.0,9.198307043871216
100.0,180.0,8.973272598213525
100.0,190.0,9.057662484080057
100.0,200.0,8.792544282245652
100.0,210.0,8.507144158412634
100.0,220.0,8.143941592474961
100.0,230.0,7.6816013878077705
100.0,240.0,7.716918948472056
100.0,250.0,7.367054149806574
100.0,260.0,7.355066667778768
100.0,270.0,7.825225138970117
100.0,280.0,8.351696822098416
100.0,290.0,8.505858751918833
100.0,300.0,8.565814772968851
100.0,310.0,8.319630372455883
100.0,320.0,8.57154836504673
100.0,330.0,8.593879003933425
100.0,340.0,8.888493980399552
100.0,350.0,8.946122160703752
100.0,360.0,8.922730210490283
110.0,0.0,8.937157409334173
110.0,10.0,9.042881003797216
110.0,20.0,9.582177948384404
110.0,30.0,9.356005972196725
110.0,40.0,8.96677750730844
110.0,50.0,8.244479385915264
110.0,60.0,8.163956932932782
110.0,70.0,8.14296943026306
110.0,80.0,7.982553522892125
110.0,90.0,8.2034149281602
110.0,100.0,8.490265491992277
110.0,110.0,8.654206085172193
110.0,120.0,8.966815934176365
110.0,130.0,8.951893257772138
110.0,140.0,8.699711023666481
110.0,150.0,8.756813300298196
110.0,160.0,9.15370904497359
110.0,170.0,9.024176022648513
110.0,180.0,8.991619752000362
110.0,190.0,8.77743773734541
110.0,200.0,8.445136861397698
110.0,210.0,8.143602804401903
110.0,220.0,7.955205240133582
110.0,230.0,7.779556874194811
110.0,240.0,7.6805488865720655
110.0,250.0,7.4879459270876385
110.0,260.0,7.6671682753985975
110.0,270.0,8.210405754906485
110.0,280.0,8.697530931270173
110.0,290.0,8.983628732002378
110.0,300.0,9.114841432941887
110.0,310.0,8.54837208187448
110.0,320.0,8.653982618053435
110.0,330.0,8.66597667567377
110.0,340.0,8.808020686501338
110.0,350.0,8.72271097317539
110.0,360.0,8.937157409334175
120.0,0.0,8.80974103894102
120.0,10.0,9.333379720385622
120.0,20.0,9.589143022711378
120.0,30.0,9.506686381502288
120.0,40.0,9.494026484436391
120.0,50.0,9.050202789770617
120.0,60.0,8.753331142648394
120.0,70.0,8.41570367256177
120.0,80.0,8.55110033946725
120.0,90.0,8.785931491196237
120.0,100.0,8.853207431102069
120.0,110.0,9.037117840470588
120.0,120.0,8.997605549663428
120.0,130.0,9.070652705164209
120.0,140.0,9.065531743215727
120.0,150.0,9.295974333656986
120.0,160.0,9.185282411652773
120.0,170.0,9.128917093265224
120.0,180.0,8.75862393478628
120.0,190.0,8.306760937027192
120.0,200.0,8.143187532715016
120.0,210.0,7.898125553725842
120.0,220.0,7.7053785189933235
120.0,230.0,7.91606228039758
120.0,240.0,8.052124739016566
120.0,250.0,8.185014609414612
120.0,260.0,8.473091123678467
120.0,270.0,9.218917112942743
120.0,280.0,9.783903457717095
120.0,290.0,9.885182140303465
120.0,300.0,9.78342794934332
120.0,310.0,9.478101610900715
120.0,320.0,9.078583701218209
120.0,330.0,8.888495760505812
120.0,340.0,8.741363861470289
120.0,350.0,8.643929735615592
120.0,360.0,8.809741038941018
130.0,0.0,9.019586790075364
130.0,10.0,9.137520986742258
130.0,20.0,9.206960605851442
130.0,30.0,9.423043873159132
130.0,40.0,9.611945117836205
130.0,50.0,9.295862546790152
130.0,60.0,9.273813611877129
130.0,70.0,9.182398548828576
130.0,80.0,9.249083834360002
130.0,90.0,9.266630132761016
130.0,100.0,9.209088283475698
130.0,110.0,9.256002860722537
130.0,120.0,9.299441291416956
130.0,130.0,9.019724252368315
130.0,140.0,8.8676283752605
130.0,150.0,9.003339736769792
130.0,160.0,9.076438875337905
130.0,170.0,8.761438690133051
130.0,180.0,8.421971006219366
130.0,190.0,8.213513967383019
130.0,200.0,8.083735928607764
130.0,210.0,7.898509544985108
130.0,220.0,7.887333602419976
130.0,230.0,8.231059625627333
130.0,240.0,8.35734856643526
130.0,250.0,8.779997291247046
130.0,260.0,9.387054063638942
130.0,270.0,10.131716855829687
130.0,280.0,10.666765894435093
130.0,290.0,11.006916123982156
130.0,300.0,10.714138970951257
130.0,310.0,9.915910148018625
130.0,320.0,9.538657217407076
130.0,330.0,9.393147628103263
130.0,340.0,9.117362725228409
130.0,350.0,8.935951170155208
130.0,360.0,9.019586790075364
140.0,0.0,8.763373968075436
140.0,10.0,8.825883281757816
140.0,20.0,9.044608200335006
140.0,30.0,9.239367028235899
140.0,40.0,9.102119356266826
140.0,50.0,9.35039428254803
140.0,60.0,9.31699700440131
140.0,70.0,9.244641297111366
140.0,80.0,9.11070104919086
140.0,90.0,9.160269997613234
140.0,100.0,9.073834452444443
140.0,110.0,9.122274871304265
140.0,120.0,9.101469178025482
140.0,130.0,8.862939674628352
140.0,140.0,8.534672549214473
140.0,150.0,8.583279553591337
140.0,160.0,8.532956680363139
140.0,170.0,8.246570590360834
140.0,180.0,8.07806113427654
140.0,190.0,7.930805993760816
140.0,200.0,7.884994687926343
140.0,210.0,7.899918210706789
140.0,220.0,7.78942659404621
140.0,230.0,8.195838398922655
140.0,240.0,8.82983959054727
140.0,250.0,9.236404582414318
140.0,260.0,9.70704493497785
140.0,270.0,10.467404699477827
140.0,280.0,11.057439227154843
140.0,290.0,11.275418825659465
140.0,300.0,10.89335067791482
140.0,310.0,10.126550066016026
140.0,320.0,9.329367228904758
140.0,330.0,9.303759030215733
140.0,340.0,9.231186403954995
140.0,350.0,8.915352227283323
140.0,360.0,8.763373968075436
150.0,0.0,8.972380478333264
150.0,10.0,8.905027002124006
150.0,20.0,8.87719061611878
150.0,30.0,8.981288310497202
150.0,40.0,8.972285671844276
150.0,50.0,8.933032242739154
150.0,60.0,8.991705178130436
150.0,70.0,9.06358319248872
150.0,80.0,9.129826794613507
150.0,90.0,9.06725910691693
150.0,100.0,8.950265010590288
150.0,110.0,8.935899998355685
150.0,120.0,8.80879129418901
150.0,130.0,8.625422778400015
150.0,140.0,8.397682136817107
150.0,150.0,8.129337625010079
150.0,160.0,7.970556050865969
150.0,170.0,7.87796497327306
150.0,180.0,7.827893183119662
150.0,190.0,7.812978013666117
150.0,200.0,7.873858241314143
150.0,210.0,7.888208795880992
150.0,220.0,8.059806961361236
150.0,230.0,8.3835998208631
150.0,240.0,8.766508025563295
150.0,250.0,9.164096219071979
150.0,260.0,9.587371951585597
150.0,270.0,10.118564761380945
150.0,280.0,10.418651222500161
150.0,290.0,10.568529230554432
150.0,300.0,10.367658211315945
150.0,310.0,9.87127031827681
150.0,320.0,9.383826378983287
150.0,330.0,9.335503789493348
150.0,340.0,9.245844743266758
150.0,350.0,9.097364325348883
150.0,360.0,8.972380478333266
160.0,0.0,8.901424279290769
160.0,10.0,8.843782523126913
160.0,20.0,8.845343471637864
160.0,30.0,8.85789886875787
160.0,40.0,8.874327084358189
160.0,50.0,8.902936667796606
160.0,60.0,8.904427140297758
160.0,70.0,8.933037933621927
160.0,80.0,8.939786577271368
160.0,90.0,8.883024174227335
160.0,100.0,8.831431734208298
160.0,110.0,8.772390286878425
160.0,120.0,8.69050310026473
160.0,130.0,8.523712899553828
160.0,140.0,8.280587257911975
160.0,150.0,8.065820894020899
160.0,160.0,7.919809878825514
160.0,170.0,7.849397570238978
160.0,180.0,7.834513658330761
160.0,190.0,7.865997005668858
160.0,200.0,7.9358982912527765
160.0,210.0,8.0409339816385
160.0,220.0,8.174877087773261
160.0,230.0,8.324483961357643
160.0,240.0,8.519748444845057
160.0,250.0,8.748772993183803
160.0,260.0,9.030227248245959
160.0,270.0,9.337793614487046
160.0,280.0,9.550246756386937
160.0,290.0,9.65657303876303
160.0,300.0,9.675959077156254
160.0,310.0,9.615971456894426
160.0,320.0,9.534058672865983
160.0,330.0,9.469771598848704
160.0,340.0,9.329045450090474
160.0,350.0,9.063055219652515
160.0,360.0,8.901424279290769
170.0,0.0,9.019916939506851
170.0,10.0,8.938617702241165
170.0,20.0,8.860714148782456
170.0,30.0,8.794218017234547
170.0,40.0,8.74385266758573
170.0,50.0,8.699862491109997
170.0,60.0,8.661957769018901
170.0,70.0,8.628712045306248
170.0,80.0,8.606617549232231
170.0,90.0,8.590371743954577
170.0,100.0,8.572333371198566
170.0,110.0,8.557932336096973
170.0,120.0,8.532877044303554
170.0,130.0,8.480986257899906
170.0,140.0,8.403950663689065
170.0,150.0,8.320687536515383
170.0,160.0,8.254814346130564
170.0,170.0,8.213197148130556
170.0,180.0,8.201824694745014
170.0,190.0,8.217339644726437
170.0,200.0,8.252781520228185
170.0,210.0,8.299143751725762
170.0,220.0,8.354983990015297
170.0,230.0,8.42581000108495
170.0,240.0,8.524950269256236
170.0,250.0,8.669118971075424
170.0,260.0,8.816318840541122
170.0,270.0,8.923983760089243
170.0,280.0,8.974582093905827
170.0,290.0,8.984955124419903
170.0,300.0,8.985093776520506
170.0,310.0,8.999300084886421
170.0,320.0,9.034469708604307
170.0,330.0,9.07578099349783
170.0,340.0,9.100053582811885
170.0,350.0,9.079795781076474
170.0,360.0,9.01991693950685
180.0,0.0,8.688752686465296
180.0,10.0,8.688752686465296
180.0,20.0,8.688752686465296
180.0,30.0,8.688752686465296
180.0,40.0,8.688752686465296
180.0,50.0,8.688752686465296
180.0,60.0,8.688752686465294
180.0,70.0,8.688752686465294
180.0,80.0,8.688752686465294
180.0,90.0,8.688752686465294
180.0,100.0,8.688752686465296
180.0,110.0,8.688752686465296
180.0,120.0,8.688752686465294
180.0,130.0,8.688752686465294
180.0,140.0,8.688752686465294
180.0,150.0,8.688752686465296
180.0,160.0,8.688752686465294
180.0,170.0,8.688752686465294
180.0,180.0,8.688752686465294
180.0,190.0,8.688752686465294
180.0,200.0,8.688752686465294
180.0,210.0,8.688752686465294
180.0,220.0,8.688752686465294
180.0,230.0,8.688752686465294
180.0,240.0,8.688752686465293
180.0,250.0,8.688752686465293
180.0,260.0,8.688752686465293
180.0,270.0,8.688752686465293
180.0,280.0,8.688752686465296
180.0,290.0,8.688752686465296
180.0,300.0,8.688752686465296
180.0,310.0,8.688752686465296
180.0,320.0,8.688752686465296
180.0,330.0,8.688752686465296
180.0,340.0,8.688752686465296
180.0,350.0,8.688752686465296
180.0,360.0,8.688752686465296
