theta,phi,Tm
60.0,190.0,9.379504414397598
60.0,200.0,9.205726878867637
60.0,210.0,8.996111320671957
60.0,220.0,8.982571344374227
60.0,230.0,8.976441330968067
60.0,240.0,8.908997062367629
60.0,250.0,8.567694606177366
60.0,260.0,8.404004474782253
60.0,270.0,8.168167710495633
60.0,280.0,8.016641828423587
60.0,290.0,7.828353210920247
60.0,300.0,7.989483506135409
60.0,310.0,8.236441907844018
60.0,320.0,8.684010639244121
60.0,330.0,9.21993070726344
60.0,340.0,9.717267122009853
60.0,350.0,9.70878790042278
60.0,360.0,9.764790082857392
70.0,0.0,9.059167271675665
70.0,10.0,9.359631702805258
70.0,20.0,9.214903273174329
70.0,30.0,8.741848973839867
70.0,40.0,8.573241939663607
70.0,50.0,8.552411467483152
70.0,60.0,8.150062598914898
70.0,70.0,8.611203479843464
70.0,80.0,8.580063405739928
70.0,90.0,8.918762376829683
70.0,100.0,9.1180072568345
70.0,110.0,9.363979276893998
70.0,120.0,9.307226679580692
70.0,130.0,9.273222796741093
70.0,140.0,9.254010012324658
70.0,150.0,9.427126833877605
70.0,160.0,9.49746314862941
70.0,170.0,9.633957105916958
70.0,180.0,9.51299511980195
70.0,190.0,9.597977299767459
70.0,200.0,9.393927458091184
70.0,210.0,9.135104498432236
70.0,220.0,9.079630264957036
70.0,230.0,8.907657386911755
70.0,240.0,9.048172007735944
70.0,250.0,8.990654325657596
70.0,260.0,8.974020612563306
70.0,270.0,8.633183558455386
70.0,280.0,8.266006177315713
70.0,290.0,7.987341045078091
70.0,300.0,7.976108196239785
70.0,310.0,8.338375437518073
70.0,320.0,8.806609624789756
70.0,330.0,9.113485619731694
70.0,340.0,9.506342811608356
70.0,350.0,9.278348618135242
70.0,360.0,9.059167271675665
80.0,0.0,8.923894264866448
80.0,10.0,9.179561259298548
80.0,20.0,8.859094866884364
80.0,30.0,8.810891498993998
80.0,40.0,8.847199684757568
80.0,50.0,8.759496049076166
80.0,60.0,8.74271272935891
80.0,70.0,8.621724572468851
80.0,80.0,9.132205884153192
80.0,90.0,9.17343345213576
80.0,100.0,9.177837302898345
80.0,110.0,9.159830981382024
80.0,120.0,9.162069589873509
80.0,130.0,9.184211354525905
80.0,140.0,9.302207088877314
80.0,150.0,9.165710839660086
80.0,160.0,9.354869383086424
80.0,170.0,9.361392610021031
80.0,180.0,9.24203574815699
80.0,190.0,9.498375204487754
80.0,200.0,9.08186783094763
80.0,210.0,9.009476910941663
80.0,220.0,8.920162919558877
80.0,230.0,8.933531808560456
80.0,240.0,9.178011802876343
80.0,250.0,9.031259146479236
80.0,260.0,9.20313236665234
80.0,270.0,9.148685868192757
80.0,280.0,8.759054585637495
80.0,290.0,8.307691481946419
80.0,300.0,8.357895879909162
80.0,310.0,8.682514913806463
80.0,320.0,8.781187677610136
80.0,330.0,8.924493641507139
80.0,340.0,8.998777757823486
80.0,350.0,9.142319759227943
80.0,360.0,8.923894264866451
90.0,0.0,8.898636293259454
90.0,10.0,9.143723145815004
90.0,20.0,8.775039834315207
90.0,30.0,8.85699553183871
90.0,40.0,8.937043670247485
90.0,50.0,8.911694766781991
90.0,60.0,8.921426550438197
90.0,70.0,9.067486696423146
90.0,80.0,9.052246356333756
90.0,90.0,9.317077343190352
90.0,100.0,8.971360326280518
90.0,110.0,8.68620020368722
90.0,120.0,8.890088210370145
90.0,130.0,9.01992202860899
90.0,140.0,9.13139397487653
90.0,150.0,9.112127384211455
90.0,160.0,9.003477412264132
90.0,170.0,8.9671064664443
90.0,180.0,8.898636293259456
90.0,190.0,9.143723145815002
90.0,200.0,8.775039834315207
90.0,210.0,8.856995531838704
90.0,220.0,8.937043670247485
90.0,230.0,8.911694766781993
90.0,240.0,8.921426550438193
90.0,250.0,9.067486696423146
90.0,260.0,9.052246356333754
90.0,270.0,9.317077343190354
90.0,280.0,8.971360326280516
90.0,290.0,8.68620020368722
90.0,300.0,8.890088210370145
90.0,310.0,9.01992202860899
90.0,320.0,9.13139397487653
90.0,330.0,9.112127384211455
90.0,340.0,9.003477412264134
90.0,350.0,8.967106466444301
90.0,360.0,8.898636293259456
100.0,0.0,9.242035748156988
100.0,10.0,9.498375204487752
100.0,20.0,9.081867830947628
100.0,30.0,9.009476910941665
100.0,40.0,8.920162919558878
100.0,50.0,8.933531808560458
100.0,60.0,9.178011802876343
100.0,70.0,9.031259146479238
100.0,80.0,9.203132366652344
100.0,90.0,9.148685868192757
100.0,100.0,8.759054585637498
100.0,110.0,8.307691481946417
100.0,120.0,8.357895879909162
100.0,130.0,8.682514913806465
100.0,140.0,8.781187677610134
100.0,150.0,8.924493641507139
100.0,160.0,8.998777757823484
100.0,170.0,9.142319759227945
100.0,180.0,8.923894264866453
100.0,190.0,9.179561259298548
100.0,200.0,8.859094866884364
100.0,210.0,8.810891498993996
100.0,220.0,8.847199684757568
100.0,230.0,8.759496049076168
100.0,240.0,8.742712729358912
100.0,250.0,8.621724572468853
100.0,260.0,9.132205884153196
100.0,270.0,9.173433452135754
100.0,280.0,9.177837302898345
100.0,290.0,9.159830981382022
100.0,300.0,9.162069589873505
100.0,310.0,9.184211354525907
100.0,320.0,9.302207088877312
100.0,330.0,9.165710839660084
100.0,340.0,9.354869383086427
100.0,350.0,9.361392610021031
100.0,360.0,9.24203574815699
110.0,0.0,9.51299511980195
110.0,10.0,9.59797729976746
110.0,20.0,9.393927458091184
110.0,30.0,9.135104498432232
110.0,40.0,9.07963026495703
110.0,50.0,8.907657386911755
110.0,60.0,9.048172007735943
110.0,70.0,8.990654325657598
110.0,80.0,8.974020612563308
110.0,90.0,8.633183558455384
110.0,100.0,8.266006177315713
110.0,110.0,7.987341045078091
110.0,120.0,7.976108196239785
110.0,130.0,8.338375437518074
110.0,140.0,8.806609624789756
110.0,150.0,9.113485619731696
110.0,160.0,9.506342811608356
110.0,170.0,9.27834861813524
110.0,180.0,9.059167271675665
110.0,190.0,9.359631702805256
110.0,200.0,9.214903273174327
110.0,210.0,8.741848973839867
110.0,220.0,8.573241939663609
110.0,230.0,8.552411467483154
110.0,240.0,8.150062598914898
110.0,250.0,8.611203479843464
110.0,260.0,8.580063405739924
110.0,270.0,8.918762376829683
110.0,280.0,9.118007256834504
110.0,290.0,9.363979276893998
110.0,300.0,9.307226679580694
110.0,310.0,9.273222796741093
110.0,320.0,9.254010012324656
110.0,330.0,9.427126833877606
110.0,340.0,9.497463148629413
110.0,350.0,9.633957105916956
110.0,360.0,9.512995119801952
120.0,0.0,9.415604893722174
120.0,10.0,9.3795044143976
120.0,20.0,9.205726878867642
120.0,30.0,8.99611132067196
120.0,40.0,8.982571344374227
120.0,50.0,8.976441330968065
120.0,60.0,8.908997062367629
120.0,70.0,8.567694606177366
120.0,80.0,8.404004474782253
120.0,90.0,8.16816771049563
120.0,100.0,8.016641828423591
120.0,110.0,7.828353210920247
120.0,120.0,7.989483506135407
120.0,130.0,8.236441907844018
120.0,140.0,8.684010639244121
120.0,150.0,9.21993070726344
120.0,160.0,9.71726712200985
120.0,170.0,9.708787900422779
120.0,180.0,9.76479008285739
120.0,190.0,9.464053611767618
120.0,200.0,9.410035898111108
120.0,210.0,9.049946490096916
120.0,220.0,8.711078141958417
120.0,230.0,8.511060517919354
120.0,240.0,8.08465396636577
120.0,250.0,8.396883078465375
120.0,260.0,8.66260226250258
120.0,270.0,8.96736181249715
120.0,280.0,8.958103686267254
120.0,290.0,8.992641249337932
120.0,300.0,9.140707525009221
120.0,310.0,9.262266543820788
120.0,320.0,9.263956927086225
120.0,330.0,9.198932440676233
120.0,340.0,9.28059261265677
120.0,350.0,9.312275133053792
120.0,360.0,9.415604893722174
130.0,0.0,8.855859658985759
130.0,10.0,8.620966141077087
130.0,20.0,8.664669465401538
130.0,30.0,8.669434285571267
130.0,40.0,8.60621833281122
130.0,50.0,8.592129882682112
130.0,60.0,8.439288036038853
130.0,70.0,8.220655304564076
130.0,80.0,8.107782451343951
130.0,90.0,8.036336011451919
130.0,100.0,7.859781605512189
130.0,110.0,7.787917264289359
130.0,120.0,8.139175252758603
130.0,130.0,8.370880063240076
130.0,140.0,8.785850147642682
130.0,150.0,9.488919628083295
130.0,160.0,10.119125451778945
130.0,170.0,10.592818746281937
