theta,phi,Tm
110.0,30.0,9.150597409202916
110.0,40.0,9.107761945770068
110.0,50.0,8.93570664323542
110.0,60.0,9.064226393983182
110.0,70.0,8.984494330240837
110.0,80.0,8.947578916370201
110.0,90.0,8.595671386268464
110.0,100.0,8.208845324487752
110.0,110.0,7.895089105066927
110.0,120.0,7.832503275571707
110.0,130.0,8.149014105524287
110.0,140.0,8.597050201953314
110.0,150.0,8.93099597848581
110.0,160.0,9.321782084323802
110.0,170.0,9.13236299955133
110.0,180.0,8.94166448635359
110.0,190.0,9.263493576092667
110.0,200.0,9.162272489888444
110.0,210.0,8.721059786315472
110.0,220.0,8.57762802837709
110.0,230.0,8.572093262567831
110.0,240.0,8.177545754713435
110.0,250.0,8.637651618956918
110.0,260.0,8.584928757454419
110.0,270.0,8.906261883573682
110.0,280.0,9.08140352625409
110.0,290.0,9.289561456682216
110.0,300.0,9.20613968698108
110.0,310.0,9.154210992202009
110.0,320.0,9.136659384934275
110.0,330.0,9.299922179559493
110.0,340.0,9.386266966837704
110.0,350.0,9.554090991713124
110.0,360.0,9.45462018356539
120.0,0.0,9.420719551308919
120.0,10.0,9.407678666478526
120.0,20.0,9.254671622716163
120.0,30.0,9.047658028230439
120.0,40.0,9.038693187955072
120.0,50.0,9.040631327145144
120.0,60.0,8.957356509487386
120.0,70.0,8.584243125087184
120.0,80.0,8.39879567460192
120.0,90.0,8.14688754744622
120.0,100.0,7.981711445600647
120.0,110.0,7.767778400294952
120.0,120.0,7.899378056235259
120.0,130.0,8.101754447005272
120.0,140.0,8.520835272152485
120.0,150.0,9.058888635765905
120.0,160.0,9.557305779585128
120.0,170.0,9.601113621038433
120.0,180.0,9.6681107692624
120.0,190.0,9.407194481880904
120.0,200.0,9.379884750775297
120.0,210.0,9.052856761593148
120.0,220.0,8.741754798316201
120.0,230.0,8.560885875574112
120.0,240.0,8.135157597586966
120.0,250.0,8.430509055023048
120.0,260.0,8.708246199863055
120.0,270.0,9.004176837184506
120.0,280.0,8.975146961742674
120.0,290.0,8.989595922780603
120.0,300.0,9.117941502165523
120.0,310.0,9.223146614033611
120.0,320.0,9.218752329387627
120.0,330.0,9.160494240561404
120.0,340.0,9.251566955892612
120.0,350.0,9.300776843013459
120.0,360.0,9.42071955130892
130.0,0.0,8.89445248620013
130.0,10.0,8.680813880078784
130.0,20.0,8.746581513034249
130.0,30.0,8.774235536545765
130.0,40.0,8.69736158046224
130.0,50.0,8.684293249408636
130.0,60.0,8.514011542325134
130.0,70.0,8.25857957162715
130.0,80.0,8.122202143678155
130.0,90.0,8.034048459425739
130.0,100.0,7.840752242426938
130.0,110.0,7.7538059300784345
130.0,120.0,8.107913565743637
130.0,130.0,8.3181981127038
130.0,140.0,8.68966931231909
130.0,150.0,9.382929236500189
130.0,160.0,10.022449905155675
130.0,170.0,10.500704665717167
130.0,180.0,10.477513214473284
130.0,190.0,10.471274660691904
130.0,200.0,9.935043474789538
130.0,210.0,9.571395533568735
130.0,220.0,8.877839364555209
130.0,230.0,8.624026554720004
130.0,240.0,8.449550575207336
130.0,250.0,8.593378593635986
130.0,260.0,8.755852189569136
130.0,270.0,8.757732422318721
130.0,280.0,8.67386449949684
130.0,290.0,8.534993602552966
130.0,300.0,8.558509879718104
130.0,310.0,8.605151320612876
130.0,320.0,8.459319511136819
130.0,330.0,8.426874648172577
130.0,340.0,8.559028097294775
130.0,350.0,8.856809447472463
130.0,360.0,8.894452486200123
140.0,0.0,7.781607756204172
140.0,10.0,7.989553439040564
140.0,20.0,8.11388014145935
140.0,30.0,8.149363711294878
140.0,40.0,8.228153228255907
140.0,50.0,8.255564403305865
140.0,60.0,8.04961077160848
140.0,70.0,7.896385030198519
140.0,80.0,7.933313776198214
140.0,90.0,7.862128647163286
140.0,100.0,7.801125461979119
140.0,110.0,7.79368134228116
140.0,120.0,8.145989764391915
140.0,130.0,8.726470621699075
140.0,140.0,9.175032141742088
140.0,150.0,9.758866657720397
140.0,160.0,10.405627592266494
140.0,170.0,11.059030313598425
140.0,180.0,11.298639918600372
140.0,190.0,11.099699298292158
140.0,200.0,10.58795892359186
140.0,210.0,9.860433374546316
140.0,220.0,9.320351866293088
140.0,230.0,8.917154407345285
140.0,240.0,8.551627209380285
140.0,250.0,8.400698113686401
140.0,260.0,8.38173328602867
140.0,270.0,8.367550169644284
140.0,280.0,8.232761028311495
140.0,290.0,8.1053638933019
140.0,300.0,8.063837573590337
140.0,310.0,7.9966728185899765
140.0,320.0,8.022634923723059
140.0,330.0,8.176082729991808
140.0,340.0,8.09685801377346
140.0,350.0,7.87938601123355
140.0,360.0,7.781607756204172
150.0,0.0,7.798206592015846
150.0,10.0,7.782090426511498
150.0,20.0,7.74778034696483
150.0,30.0,7.8032414344368926
150.0,40.0,7.793492552228236
150.0,50.0,7.832021721750001
150.0,60.0,7.761678862287056
150.0,70.0,7.686460796057097
150.0,80.0,7.759723270564853
150.0,90.0,7.9790451726713805
150.0,100.0,8.19511178356822
150.0,110.0,8.190838391028079
150.0,120.0,8.542684857756907
150.0,130.0,8.96179159308143
150.0,140.0,9.344112518222195
150.0,150.0,9.68396365770615
150.0,160.0,10.216749574849544
150.0,170.0,10.571758456374289
150.0,180.0,10.703727620147562
150.0,190.0,10.63997676025075
150.0,200.0,10.292475906708221
150.0,210.0,9.832815444555173
150.0,220.0,9.271538900321358
150.0,230.0,8.832110276725869
150.0,240.0,8.616203562543882
150.0,250.0,8.435675795640526
150.0,260.0,8.180139201920143
150.0,270.0,7.945437746413524
150.0,280.0,7.795699418434445
150.0,290.0,7.637808667766979
150.0,300.0,7.568879255766647
150.0,310.0,7.535071786455239
150.0,320.0,7.5471974353075755
150.0,330.0,7.681195870766708
150.0,340.0,7.810153666911745
150.0,350.0,7.823183377459149
150.0,360.0,7.798206592015846
160.0,0.0,7.677475772300876
160.0,10.0,7.7192800244487225
160.0,20.0,7.75154406118312
160.0,30.0,7.697601216362122
160.0,40.0,7.626789006376573
160.0,50.0,7.689034756243757
160.0,60.0,7.766809304828636
160.0,70.0,7.828622645312985
160.0,80.0,7.959974021718433
160.0,90.0,8.127198450046912
160.0,100.0,8.161756433579843
160.0,110.0,8.243595833843692
160.0,120.0,8.442386389789243
160.0,130.0,8.675862808171487
160.0,140.0,8.950088419392912
160.0,150.0,9.217512043124081
160.0,160.0,9.387129109938817
160.0,170.0,9.499894024429935
160.0,180.0,9.614650111532146
160.0,190.0,9.543308212824753
160.0,200.0,9.40842341175052
160.0,210.0,9.11119384890801
160.0,220.0,8.79078153509215
160.0,230.0,8.4436508595106
160.0,240.0,8.178142303878065
160.0,250.0,8.010053829750113
160.0,260.0,7.937688397821791
160.0,270.0,7.834974173684149
160.0,280.0,7.7216257238574135
160.0,290.0,7.610394321733164
160.0,300.0,7.53404499762544
160.0,310.0,7.49759267841041
160.0,320.0,7.499516426012332
160.0,330.0,7.526675742799097
160.0,340.0,7.581912153603876
160.0,350.0,7.6333075413378175
160.0,360.0,7.677475772300876
170.0,0.0,7.451806407341566
170.0,10.0,7.504284218281576
170.0,20.0,7.529608537138776
170.0,30.0,7.531069619909167
170.0,40.0,7.532619368462644
170.0,50.0,7.5616385691139545
170.0,60.0,7.622795109370432
170.0,70.0,7.698999068433437
170.0,80.0,7.775394737901489
170.0,90.0,7.849757337906881
170.0,100.0,7.925939861274105
170.0,110.0,8.021079792473566
170.0,120.0,8.123321149186308
170.0,130.0,8.201831744647626
170.0,140.0,8.271914273328026
170.0,150.0,8.320044767821935
170.0,160.0,8.321951690444317
170.0,170.0,8.323876428536089
170.0,180.0,8.341619652682882
170.0,190.0,8.31865400236499
170.0,200.0,8.23410441704147
170.0,210.0,8.117737128558245
170.0,220.0,7.982374324168984
170.0,230.0,7.849538569441129
170.0,240.0,7.726651832223177
170.0,250.0,7.616449053947982
170.0,260.0,7.510095944969652
170.0,270.0,7.420032957936457
170.0,280.0,7.364472759371387
170.0,290.0,7.337788998338941
170.0,300.0,7.328199509442245
170.0,310.0,7.328121938850579
170.0,320.0,7.32466984220229
170.0,330.0,7.317725700824094
170.0,340.0,7.332198187180638
170.0,350.0,7.384150548570865
170.0,360.0,7.451806407341565
180.0,0.0,7.474513552990746
180.0,10.0,7.474513552990746
180.0,20.0,7.4745135529907465
180.0,30.0,7.4745135529907465
180.0,40.0,7.474513552990747
180.0,50.0,7.474513552990746
180.0,60.0,7.474513552990745
180.0,70.0,7.474513552990746
180.0,80.0,7.474513552990747
180.0,90.0,7.4745135529907465
180.0,100.0,7.4745135529907465
180.0,110.0,7.4745135529907465
180.0,120.0,7.4745135529907465
180.0,130.0,7.4745135529907465
180.0,140.0,7.4745135529907465
180.0,150.0,7.474513552990747
180.0,160.0,7.474513552990747
180.0,170.0,7.474513552990748
180.0,180.0,7.474513552990748
180.0,190.0,7.474513552990749
180.0,200.0,7.474513552990748
180.0,210.0,7.474513552990749
180.0,220.0,7.474513552990748
180.0,230.0,7.474513552990748
180.0,240.0,7.474513552990749
180.0,250.0,7.474513552990748
180.0,260.0,7.474513552990749
180.0,270.0,7.474513552990748
180.0,280.0,7.474513552990748
180.0,290.0,7.474513552990748
180.0,300.0,7.474513552990749
180.0,310.0,7.4745135529907465
180.0,320.0,7.474513552990746
180.0,330.0,7.4745135529907465
180.0,340.0,7.4745135529907465
180.0,350.0,7.474513552990746
180.0,360.0,7.474513552990746
