theta,phi,Tm
50.0,210.0,9.441384786991712
50.0,220.0,9.630716149629887
50.0,230.0,9.313567174760006
50.0,240.0,9.294627407241705
50.0,250.0,9.203087602106864
50.0,260.0,9.272106845224977
50.0,270.0,9.289759123404881
50.0,280.0,9.231888799501615
50.0,290.0,9.278178519620637
50.0,300.0,9.317958884309148
50.0,310.0,9.038234150835025
50.0,320.0,8.885895058653295
50.0,330.0,9.018005122151255
50.0,340.0,9.09132903087767
50.0,350.0,8.773835269755402
50.0,360.0,8.429946221240852
60.0,0.0,8.744913239895657
60.0,10.0,8.295997452813411
60.0,20.0,8.13199683343164
60.0,30.0,7.883939360677994
60.0,40.0,7.689899505697506
60.0,50.0,7.89974950991974
60.0,60.0,8.035672052547232
60.0,70.0,8.171784479339651
60.0,80.0,8.463445918168174
60.0,90.0,9.205053424815972
60.0,100.0,9.765801086424839
60.0,110.0,9.863253039005526
60.0,120.0,9.761964463045613
60.0,130.0,9.456779537863344
60.0,140.0,9.058687493602553
60.0,150.0,8.871257667207505
60.0,160.0,8.726922397433336
60.0,170.0,8.625164956334205
60.0,180.0,8.790296821163674
60.0,190.0,9.30959680558239
60.0,200.0,9.565129203803174
60.0,210.0,9.482490755083916
60.0,220.0,9.476016505224733
60.0,230.0,9.033785868655295
60.0,240.0,8.736959663348298
60.0,250.0,8.396996903624471
60.0,260.0,8.53219427413023
60.0,270.0,8.766473483756945
60.0,280.0,8.832957024391023
60.0,290.0,9.015194598451957
60.0,300.0,8.980648911925954
60.0,310.0,9.048989665654892
60.0,320.0,9.047400883891173
60.0,330.0,9.272974825014371
60.0,340.0,9.169887394070109
60.0,350.0,9.113140562466981
60.0,360.0,8.744913239895657
70.0,0.0,8.936743990257591
70.0,10.0,8.721397125007984
70.0,20.0,8.395210017304814
70.0,30.0,8.100533480858457
70.0,40.0,7.912436486246923
70.0,50.0,7.750928837017098
70.0,60.0,7.641218348743293
70.0,70.0,7.445815067001547
70.0,80.0,7.634155799142981
70.0,90.0,8.178407830845106
70.0,100.0,8.658267835345447
70.0,110.0,8.927350777601818
70.0,120.0,9.050804711318364
70.0,130.0,8.509185844789892
70.0,140.0,8.600101624368257
70.0,150.0,8.610618290591745
70.0,160.0,8.759544102774464
70.0,170.0,8.673666701579481
70.0,180.0,8.889176206799712
70.0,190.0,8.999316055749734
70.0,200.0,9.518124234777197
70.0,210.0,9.296782292252503
70.0,220.0,8.929127702489577
70.0,230.0,8.216320019123852
70.0,240.0,8.114789956595137
70.0,250.0,8.094089527702439
70.0,260.0,7.933818571707491
70.0,270.0,8.153402058975391
70.0,280.0,8.439515582118617
70.0,290.0,8.603137043703947
70.0,300.0,8.919978016762856
70.0,310.0,8.900712649617027
70.0,320.0,8.646683092553964
70.0,330.0,8.703179167760249
70.0,340.0,9.097000498879357
70.0,350.0,8.976093671571746
70.0,360.0,8.936743990257591
80.0,0.0,8.902472476800394
80.0,10.0,8.97330463010606
80.0,20.0,8.719230470693324
80.0,30.0,8.445873627031823
80.0,40.0,8.075405012364183
80.0,50.0,7.638218348442847
80.0,60.0,7.652679053138532
80.0,70.0,7.300111842929872
80.0,80.0,7.297059299227902
80.0,90.0,7.768947174329863
80.0,100.0,8.29245949655691
80.0,110.0,8.430137066430223
80.0,120.0,8.484315735194095
80.0,130.0,8.267496592059937
80.0,140.0,8.49353456751484
80.0,150.0,8.531149596248829
80.0,160.0,8.808129407670084
80.0,170.0,8.871464624352111
80.0,180.0,8.859281293407127
80.0,190.0,9.141788340488159
80.0,200.0,9.018026191072522
80.0,210.0,8.911166648458403
80.0,220.0,8.267215528365837
80.0,230.0,7.6368608363760835
80.0,240.0,7.835975964402109
80.0,250.0,7.631206792354861
80.0,260.0,7.509955843455205
80.0,270.0,7.7778224366164705
80.0,280.0,8.156583363751663
80.0,290.0,8.546809342180207
80.0,300.0,8.791444898227184
80.0,310.0,8.64426884419423
80.0,320.0,8.662468684798911
80.0,330.0,8.586287726126844
80.0,340.0,8.831629265886022
80.0,350.0,9.119835770221162
80.0,360.0,8.902472476800392
90.0,0.0,9.078504124615957
90.0,10.0,8.872774131227798
90.0,20.0,8.820176196150067
90.0,30.0,8.41765443657846
90.0,40.0,8.120500713781095
90.0,50.0,7.665919386681087
90.0,60.0,7.645087506626713
90.0,70.0,7.480390342286166
90.0,80.0,7.4424115295473285
90.0,90.0,7.675431829023876
90.0,100.0,7.967761738286109
90.0,110.0,8.325435983231852
90.0,120.0,8.524924781771546
90.0,130.0,8.311592605975983
90.0,140.0,8.367241288601313
90.0,150.0,8.645676252671839
90.0,160.0,8.779434740363275
90.0,170.0,8.760474587344167
90.0,180.0,9.078504124615959
90.0,190.0,8.872774131227798
90.0,200.0,8.820176196150067
90.0,210.0,8.41765443657846
90.0,220.0,8.120500713781095
90.0,230.0,7.665919386681087
90.0,240.0,7.645087506626711
90.0,250.0,7.4803903422861655
90.0,260.0,7.442411529547329
90.0,270.0,7.675431829023876
90.0,280.0,7.967761738286109
90.0,290.0,8.325435983231852
90.0,300.0,8.524924781771546
90.0,310.0,8.311592605975985
90.0,320.0,8.367241288601313
90.0,330.0,8.645676252671835
90.0,340.0,8.779434740363277
90.0,350.0,8.760474587344165
90.0,360.0,9.078504124615959
100.0,0.0,8.859281293407127
100.0,10.0,9.14178834048816
100.0,20.0,9.018026191072522
100.0,30.0,8.911166648458401
100.0,40.0,8.267215528365837
100.0,50.0,7.6368608363760835
100.0,60.0,7.835975964402106
100.0,70.0,7.631206792354863
100.0,80.0,7.509955843455201
100.0,90.0,7.7778224366164705
100.0,100.0,8.156583363751668
100.0,110.0,8.546809342180211
100.0,120.0,8.791444898227182
100.0,130.0,8.64426884419423
100.0,140.0,8.662468684798908
100.0,150.0,8.586287726126852
100.0,160.0,8.831629265886022
100.0,170.0,9.119835770221162
100.0,180.0,8.902472476800392
100.0,190.0,8.973304630106062
100.0,200.0,8.719230470693322
100.0,210.0,8.445873627031823
100.0,220.0,8.07540501236418
100.0,230.0,7.638218348442847
100.0,240.0,7.652679053138534
100.0,250.0,7.300111842929873
100.0,260.0,7.297059299227904
100.0,270.0,7.768947174329865
100.0,280.0,8.292459496556912
100.0,290.0,8.430137066430223
100.0,300.0,8.484315735194093
100.0,310.0,8.267496592059937
100.0,320.0,8.493534567514844
100.0,330.0,8.531149596248833
100.0,340.0,8.808129407670084
100.0,350.0,8.871464624352111
100.0,360.0,8.85928129340713
110.0,0.0,8.88917620679971
110.0,10.0,8.999316055749734
110.0,20.0,9.518124234777197
110.0,30.0,9.296782292252502
110.0,40.0,8.929127702489579
110.0,50.0,8.21632001912385
110.0,60.0,8.11478995659514
110.0,70.0,8.094089527702439
110.0,80.0,7.933818571707487
110.0,90.0,8.153402058975393
110.0,100.0,8.439515582118617
110.0,110.0,8.603137043703942
110.0,120.0,8.919978016762856
110.0,130.0,8.900712649617029
110.0,140.0,8.646683092553962
110.0,150.0,8.703179167760249
110.0,160.0,9.097000498879357
110.0,170.0,8.976093671571746
110.0,180.0,8.93674399025759
110.0,190.0,8.721397125007984
110.0,200.0,8.395210017304814
110.0,210.0,8.100533480858456
110.0,220.0,7.9124364862469285
110.0,230.0,7.750928837017098
110.0,240.0,7.641218348743293
110.0,250.0,7.445815067001547
110.0,260.0,7.634155799142979
110.0,270.0,8.178407830845105
110.0,280.0,8.658267835345445
110.0,290.0,8.92735077760182
110.0,300.0,9.050804711318364
110.0,310.0,8.509185844789892
110.0,320.0,8.60010162436826
110.0,330.0,8.610618290591741
110.0,340.0,8.759544102774464
110.0,350.0,8.673666701579481
110.0,360.0,8.889176206799712
120.0,0.0,8.790296821163675
120.0,10.0,9.30959680558239
120.0,20.0,9.565129203803176
120.0,30.0,9.482490755083914
120.0,40.0,9.476016505224734
120.0,50.0,9.033785868655292
120.0,60.0,8.736959663348296
120.0,70.0,8.39699690362447
120.0,80.0,8.53219427413023
120.0,90.0,8.766473483756943
120.0,100.0,8.832957024391025
120.0,110.0,9.015194598451956
120.0,120.0,8.980648911925952
120.0,130.0,9.04898966565489
120.0,140.0,9.047400883891173
120.0,150.0,9.272974825014368
120.0,160.0,9.16988739407011
120.0,170.0,9.113140562466983
120.0,180.0,8.744913239895657
120.0,190.0,8.295997452813413
120.0,200.0,8.13199683343164
120.0,210.0,7.883939360677994
120.0,220.0,7.689899505697506
120.0,230.0,7.899749509919738
120.0,240.0,8.035672052547234
120.0,250.0,8.171784479339653
120.0,260.0,8.463445918168173
120.0,270.0,9.20505342481597
120.0,280.0,9.765801086424837
120.0,290.0,9.86325303900552
120.0,300.0,9.761964463045608
120.0,310.0,9.45677953786334
120.0,320.0,9.058687493602553
120.0,330.0,8.871257667207505
120.0,340.0,8.726922397433334
120.0,350.0,8.625164956334203
120.0,360.0,8.790296821163672
130.0,0.0,9.036964752899413
130.0,10.0,9.156900421207498
130.0,20.0,9.228243508041754
130.0,30.0,9.44138478699171
130.0,40.0,9.630716149629885
130.0,50.0,9.313567174760003
130.0,60.0,9.294627407241704
130.0,70.0,9.203087602106862
130.0,80.0,9.272106845224977
130.0,90.0,9.28975912340488
130.0,100.0,9.231888799501615
130.0,110.0,9.278178519620635
130.0,120.0,9.31795888430915
130.0,130.0,9.038234150835025
130.0,140.0,8.885895058653293
130.0,150.0,9.018005122151257
130.0,160.0,9.091329030877672
130.0,170.0,8.773835269755404
130.0,180.0,8.429946221240854
130.0,190.0,8.222572557695777
130.0,200.0,8.094890653563105
130.0,210.0,7.909058115112183
130.0,220.0,7.9023070853829775
130.0,230.0,8.248300763953612
130.0,240.0,8.372283468257216
130.0,250.0,8.795301806363526
130.0,260.0,9.405517323567565
130.0,270.0,10.153550587047974
130.0,280.0,10.689113850973706
130.0,290.0,11.03161073041384
130.0,300.0,10.735543509326414
130.0,310.0,9.936480877742321
130.0,320.0,9.558954273073747
130.0,330.0,9.409971265872649
130.0,340.0,9.134531067770219
130.0,350.0,8.953807781234591
130.0,360.0,9.036964752899413
140.0,0.0,8.81964562510063
140.0,10.0,8.871457686058429
140.0,20.0,9.086029441407554
140.0,30.0,9.288566528920434
140.0,40.0,9.155786037458025
140.0,50.0,9.419621150140848
140.0,60.0,9.387651931258146
140.0,70.0,9.314337341506526
140.0,80.0,9.172003260823512
140.0,90.0,9.224625585308617
140.0,100.0,9.130987044809743
140.0,110.0,9.175010853934026
140.0,120.0,9.153804819674336
140.0,130.0,8.910691721208028
140.0,140.0,8.585145756633425
140.0,150.0,8.627851658127636
140.0,160.0,8.573794910012346
140.0,170.0,8.279589341489956
140.0,180.0,8.103688866290097
140.0,190.0,7.9565231193285975
140.0,200.0,7.916049486076786
140.0,210.0,7.9284526533084545
140.0,220.0,7.822357981191728
140.0,230.0,8.237217013584118
140.0,240.0,8.877335631896127
140.0,250.0,9.290560099897016
140.0,260.0,9.770815624252732
140.0,270.0,10.544425494268582
140.0,280.0,11.136245802585458
140.0,290.0,11.353125771649175
140.0,300.0,10.958909441472615
140.0,310.0,10.185675089456225
140.0,320.0,9.393881477806016
140.0,330.0,9.363179660704692
140.0,340.0,9.295209907151474
140.0,350.0,8.974478659055334
140.0,360.0,8.819645625100629
150.0,0.0,9.053439716898806
150.0,10.0,8.988248724844372
150.0,20.0,8.963926755447517
150.0,30.0,9.064291084191387
150.0,40.0,9.062886239603388
150.0,50.0,9.02059131108896
150.0,60.0,9.084954911676629
150.0,70.0,9.160529993715699
150.0,80.0,9.224044825082347
150.0,90.0,9.154869294080285
150.0,100.0,9.042853286247427
150.0,110.0,9.033219374537103
150.0,120.0,8.902174594819934
150.0,130.0,8.71400418538779
150.0,140.0,8.47357887636266
150.0,150.0,8.202933133012204
150.0,160.0,8.040108342286146
150.0,170.0,7.937640090327361
150.0,180.0,7.885850711812643
150.0,190.0,7.864743058328793
150.0,200.0,7.921330328117997
150.0,210.0,7.9317362829307285
150.0,220.0,8.09106993671013
150.0,230.0,8.43997419881942
150.0,240.0,8.83965726976566
150.0,250.0,9.247964685367762
150.0,260.0,9.684755309425293
150.0,270.0,10.229909231893725
150.0,280.0,10.531402949832627
150.0,290.0,10.685757193825715
150.0,300.0,10.482568431986564
150.0,310.0,9.96474508374514
150.0,320.0,9.475944532675898
150.0,330.0,9.410741234546924
150.0,340.0,9.332645385280285
150.0,350.0,9.186202990707043
150.0,360.0,9.053439716898804
160.0,0.0,8.987543674674873
160.0,10.0,8.932337262403205
160.0,20.0,8.936546885669893
160.0,30.0,8.952683612889748
160.0,40.0,8.975689159894364
160.0,50.0,9.011215538358817
160.0,60.0,9.019527509070853
160.0,70.0,9.047640158410353
160.0,80.0,9.057236312400155
160.0,90.0,9.00369361857055
160.0,100.0,8.951163473864142
160.0,110.0,8.894534025745871
160.0,120.0,8.81550806339271
160.0,130.0,8.643885309544263
160.0,140.0,8.395677372424286
160.0,150.0,8.183364618344402
160.0,160.0,8.036704512093031
160.0,170.0,7.9571059982147325
160.0,180.0,7.93566136333628
160.0,190.0,7.960076425871623
160.0,200.0,8.032723701685926
160.0,210.0,8.129897207012176
160.0,220.0,8.255154240674345
160.0,230.0,8.409778363872418
160.0,240.0,8.62203129814989
160.0,250.0,8.864792333708122
160.0,260.0,9.153779502620807
160.0,270.0,9.46558630583487
160.0,280.0,9.6826075759034
160.0,290.0,9.788933911330767
160.0,300.0,9.817591328075482
160.0,310.0,9.751949014135093
160.0,320.0,9.673169345342314
160.0,330.0,9.608009359804344
160.0,340.0,9.446575723591858
160.0,350.0,9.156468216163251
160.0,360.0,8.987543674674875
170.0,0.0,9.132174952584664
170.0,10.0,9.04822592777555
170.0,20.0,8.970542578763677
170.0,30.0,8.904160815085993
170.0,40.0,8.853350519919557
170.0,50.0,8.809912793131387
170.0,60.0,8.773124129224094
170.0,70.0,8.743785597010033
170.0,80.0,8.727262597650142
170.0,90.0,8.71479923437612
170.0,100.0,8.699746478033104
170.0,110.0,8.682343525553167
170.0,120.0,8.651308906434418
170.0,130.0,8.592762356237731
170.0,140.0,8.51776897523567
170.0,150.0,8.444141389889671
170.0,160.0,8.388109190913074
170.0,170.0,8.35264603133504
170.0,180.0,8.34254841114057
170.0,190.0,8.356663022121367
170.0,200.0,8.389768288355699
170.0,210.0,8.435390727368189
170.0,220.0,8.491903564817576
170.0,230.0,8.563707628093168
170.0,240.0,8.66875798964093
170.0,250.0,8.80995599603659
170.0,260.0,8.955191942397718
170.0,270.0,9.064185207605925
170.0,280.0,9.115762423831509
170.0,290.0,9.126180365362572
170.0,300.0,9.126061008892915
170.0,310.0,9.139572357195386
170.0,320.0,9.172773052134751
170.0,330.0,9.20953907585893
170.0,340.0,9.227697645937681
170.0,350.0,9.199631513021247
170.0,360.0,9.132174952584663
180.0,0.0,8.845222319864755
180.0,10.0,8.845222319864755
180.0,20.0,8.845222319864755
180.0,30.0,8.845222319864755
180.0,40.0,8.845222319864755
180.0,50.0,8.845222319864755
180.0,60.0,8.845222319864755
180.0,70.0,8.845222319864755
180.0,80.0,8.845222319864755
180.0,90.0,8.845222319864755
180.0,100.0,8.845222319864757
180.0,110.0,8.845222319864757
180.0,120.0,8.845222319864755
180.0,130.0,8.845222319864755
180.0,140.0,8.845222319864755
180.0,150.0,8.845222319864755
180.0,160.0,8.845222319864755
180.0,170.0,8.845222319864755
180.0,180.0,8.845222319864755
180.0,190.0,8.845222319864755
180.0,200.0,8.845222319864755
180.0,210.0,8.845222319864755
180.0,220.0,8.845222319864757
180.0,230.0,8.845222319864757
180.0,240.0,8.845222319864755
180.0,250.0,8.845222319864755
180.0,260.0,8.845222319864755
180.0,270.0,8.845222319864755
180.0,280.0,8.845222319864757
180.0,290.0,8.845222319864757
180.0,300.0,8.845222319864755
180.0,310.0,8.845222319864755
180.0,320.0,8.845222319864755
180.0,330.0,8.845222319864755
180.0,340.0,8.845222319864757
180.0,350.0,8.845222319864757
180.0,360.0,8.845222319864755
