theta,phi,Tm
110.0,130.0,10.012557181771335
110.0,140.0,9.716787836309342
110.0,150.0,9.545427226940395
110.0,160.0,9.734784414638913
110.0,170.0,9.675436960883701
110.0,180.0,9.790148698068032
110.0,190.0,9.894553392866728
110.0,200.0,9.911612035731316
110.0,210.0,10.257921416260784
110.0,220.0,10.378634070949603
110.0,230.0,10.32392034842894
110.0,240.0,10.165355591388789
110.0,250.0,9.686139339367982
110.0,260.0,9.084182241330524
110.0,270.0,9.204388542939965
110.0,280.0,9.171958436969174
110.0,290.0,9.411842728555532
110.0,300.0,10.225031976531447
110.0,310.0,10.564846773741262
110.0,320.0,10.225746594065539
110.0,330.0,9.5488548821059
110.0,340.0,9.434628855623583
110.0,350.0,9.681766089167883
110.0,360.0,9.517777534798263
120.0,0.0,9.346212344805238
120.0,10.0,9.402883735987514
120.0,20.0,9.453548967151194
120.0,30.0,9.659281727961641
120.0,40.0,10.038636915122497
120.0,50.0,10.073585659775004
120.0,60.0,10.279419264896317
120.0,70.0,10.109609039824896
120.0,80.0,10.179724708824738
120.0,90.0,10.223987614122045
120.0,100.0,10.302314630344094
120.0,110.0,10.203581573356573
120.0,120.0,9.893578326980675
120.0,130.0,9.71643893564368
120.0,140.0,9.569786807653703
120.0,150.0,9.121646395402768
120.0,160.0,9.198039871737269
120.0,170.0,9.325608830998975
120.0,180.0,9.42547762021502
120.0,190.0,9.652141304928543
120.0,200.0,9.735031281796896
120.0,210.0,9.925337727060832
120.0,220.0,10.115566703806193
120.0,230.0,10.584703337008007
120.0,240.0,10.620880088723663
120.0,250.0,9.99329621554681
120.0,260.0,9.603998897791026
120.0,270.0,9.620468658578835
120.0,280.0,9.863330404961182
120.0,290.0,9.720613732192156
120.0,300.0,10.01318831840253
120.0,310.0,10.305812028480442
120.0,320.0,9.8060414950083
120.0,330.0,9.384924131655385
120.0,340.0,9.576788487985187
120.0,350.0,9.47094197393332
120.0,360.0,9.346212344805238
130.0,0.0,9.130902765288134
130.0,10.0,9.30919551741026
130.0,20.0,9.549026524211925
130.0,30.0,10.010314598618443
130.0,40.0,10.233014295334186
130.0,50.0,10.39846263431489
130.0,60.0,10.519854184363208
130.0,70.0,10.446935775443073
130.0,80.0,10.350514261881093
130.0,90.0,10.378595802112095
130.0,100.0,10.319126777649226
130.0,110.0,10.04960527800301
130.0,120.0,9.477139400290685
130.0,130.0,9.395295286033233
130.0,140.0,9.305057076841454
130.0,150.0,9.02065794214125
130.0,160.0,9.12266707233901
130.0,170.0,9.095771420362924
130.0,180.0,9.100409342057546
130.0,190.0,9.343935042664773
130.0,200.0,9.451761316224808
130.0,210.0,9.55900840519131
130.0,220.0,9.957225011891456
130.0,230.0,10.39499081894961
130.0,240.0,10.348907171902985
130.0,250.0,10.003426757527924
130.0,260.0,9.84270285059713
130.0,270.0,9.787138506488166
130.0,280.0,10.17302993912512
130.0,290.0,10.161165979879195
130.0,300.0,10.165059937177531
130.0,310.0,9.720504596100291
130.0,320.0,9.584546164434883
130.0,330.0,9.450120927790362
130.0,340.0,9.51759084283298
130.0,350.0,9.354101568521198
130.0,360.0,9.130902765288136
140.0,0.0,9.159711921443813
140.0,10.0,9.298907691573596
140.0,20.0,9.985049369118812
140.0,30.0,9.944711423042355
140.0,40.0,10.577439552319646
140.0,50.0,10.636795889518392
140.0,60.0,10.52686898018416
140.0,70.0,10.503955652187253
140.0,80.0,10.39942511418247
140.0,90.0,10.373756883619565
140.0,100.0,10.001843885181891
140.0,110.0,9.967102511571602
140.0,120.0,9.512066488294549
140.0,130.0,9.34585767702134
140.0,140.0,9.192085336323165
140.0,150.0,9.05943795877582
140.0,160.0,8.978084767433012
140.0,170.0,8.975459716551272
140.0,180.0,9.203305032846917
140.0,190.0,9.295675923009805
140.0,200.0,9.3043067458294
140.0,210.0,9.519562628882333
140.0,220.0,9.787624944910027
140.0,230.0,10.067321229277129
140.0,240.0,10.232359276993426
140.0,250.0,10.0700696445165
140.0,260.0,10.111107457474668
140.0,270.0,10.117303963387938
140.0,280.0,10.186591216992865
140.0,290.0,10.244410667864246
140.0,300.0,10.075328407898223
140.0,310.0,9.706773913216908
140.0,320.0,9.487008145113478
140.0,330.0,9.363344510013105
140.0,340.0,9.366030101236104
140.0,350.0,9.377576519145048
140.0,360.0,9.159711921443817
150.0,0.0,9.820187530268607
150.0,10.0,9.979943061330289
150.0,20.0,10.039394484072147
150.0,30.0,10.332184466910984
150.0,40.0,10.389487474002122
150.0,50.0,10.40237795010097
150.0,60.0,10.3205547344209
150.0,70.0,10.284024913835362
150.0,80.0,10.138787264884614
150.0,90.0,9.982827192495854
150.0,100.0,9.868356823513727
150.0,110.0,9.853932826611294
150.0,120.0,9.523977006201834
150.0,130.0,9.270150235134194
150.0,140.0,9.246105000225356
150.0,150.0,9.098478253988427
150.0,160.0,9.071338993295862
150.0,170.0,8.983678067563316
150.0,180.0,9.13962893132761
150.0,190.0,9.199605008832982
150.0,200.0,9.360073993948085
150.0,210.0,9.533893657498632
150.0,220.0,9.688084290793544
150.0,230.0,9.900586023724085
150.0,240.0,10.084809422945488
150.0,250.0,10.213842658564602
150.0,260.0,9.99588090022905
150.0,270.0,10.129717292435364
150.0,280.0,10.129710457365443
150.0,290.0,10.271788355209232
150.0,300.0,10.0899799204182
150.0,310.0,9.865666973682226
150.0,320.0,9.665911093091552
150.0,330.0,9.595156338338791
150.0,340.0,9.665925790955118
150.0,350.0,9.697788778167926
150.0,360.0,9.820187530268607
160.0,0.0,9.91727263460495
160.0,10.0,9.937853505110931
160.0,20.0,9.921631441121193
160.0,30.0,10.036368443191668
160.0,40.0,10.043128672917064
160.0,50.0,9.856411748696157
160.0,60.0,9.914528520377454
160.0,70.0,9.7987651394423
160.0,80.0,9.750069163311089
160.0,90.0,9.73053645626614
160.0,100.0,9.679807717238354
160.0,110.0,9.546410554093491
160.0,120.0,9.392330930830393
160.0,130.0,9.280422829252274
160.0,140.0,9.233026377736621
160.0,150.0,9.19299003814658
160.0,160.0,9.160169878143867
160.0,170.0,9.085560564697198
160.0,180.0,9.135438205461794
160.0,190.0,9.255167289408186
160.0,200.0,9.418090198219852
160.0,210.0,9.52805603585221
160.0,220.0,9.567099498004993
160.0,230.0,9.664309853605909
160.0,240.0,9.836438891438522
160.0,250.0,9.909032070094709
160.0,260.0,10.119571916467413
160.0,270.0,9.842297732795052
160.0,280.0,10.079859639941871
160.0,290.0,9.809024097620416
160.0,300.0,10.064653704469503
160.0,310.0,10.026771510130377
160.0,320.0,9.878217093397042
160.0,330.0,9.81437193723878
160.0,340.0,9.886833956323148
160.0,350.0,9.859396326082138
160.0,360.0,9.917272634604949
170.0,0.0,9.503561488105793
170.0,10.0,9.478608737166608
170.0,20.0,9.488051641355646
170.0,30.0,9.51916367290706
170.0,40.0,9.563995562913902
170.0,50.0,9.52255204007174
170.0,60.0,9.461365289474534
170.0,70.0,9.496117747138538
170.0,80.0,9.528455283105368
170.0,90.0,9.497725015253039
170.0,100.0,9.457193148754916
170.0,110.0,9.41932129820712
170.0,120.0,9.394686455140803
170.0,130.0,9.388681761144968
170.0,140.0,9.382326657866653
170.0,150.0,9.351712871553314
170.0,160.0,9.324334026116722
170.0,170.0,9.357997742500343
170.0,180.0,9.410742821845162
170.0,190.0,9.46215093940234
170.0,200.0,9.534819291916978
170.0,210.0,9.601223142597345
170.0,220.0,9.661661893934921
170.0,230.0,9.713196118150073
170.0,240.0,9.76230158739982
170.0,250.0,9.799984554222675
170.0,260.0,9.819077613658852
170.0,270.0,9.740389620696083
170.0,280.0,9.581498795509587
170.0,290.0,9.710131052954868
170.0,300.0,9.882022968218298
170.0,310.0,9.774940220433457
170.0,320.0,9.627433885109959
170.0,330.0,9.567865592794755
170.0,340.0,9.551273980229373
170.0,350.0,9.534824379375086
170.0,360.0,9.503561488105793
180.0,0.0,9.535109612564893
180.0,10.0,9.535109612564892
180.0,20.0,9.535109612564892
180.0,30.0,9.535109612564892
180.0,40.0,9.535109612564892
180.0,50.0,9.535109612564892
180.0,60.0,9.535109612564892
180.0,70.0,9.535109612564892
180.0,80.0,9.535109612564892
180.0,90.0,9.535109612564892
180.0,100.0,9.535109612564892
180.0,110.0,9.535109612564892
180.0,120.0,9.53510961256489
180.0,130.0,9.535109612564892
180.0,140.0,9.535109612564892
180.0,150.0,9.535109612564892
180.0,160.0,9.535109612564892
180.0,170.0,9.535109612564892
180.0,180.0,9.535109612564892
180.0,190.0,9.535109612564892
180.0,200.0,9.535109612564892
180.0,210.0,9.535109612564892
180.0,220.0,9.535109612564892
180.0,230.0,9.535109612564892
180.0,240.0,9.535109612564893
180.0,250.0,9.535109612564892
180.0,260.0,9.535109612564892
180.0,270.0,9.535109612564892
180.0,280.0,9.535109612564892
180.0,290.0,9.535109612564892
180.0,300.0,9.535109612564892
180.0,310.0,9.535109612564892
180.0,320.0,9.535109612564892
180.0,330.0,9.535109612564892
180.0,340.0,9.535109612564892
180.0,350.0,9.535109612564892
180.0,360.0,9.535109612564893
