x,y,z
0.018435953248153947,-17.115,19.76798666974625
-0.5915640467518455,-16.923999999999996,22.08598666974625
-0.02556404675184476,-18.668999999999997,23.56898666974625
-0.4045640467518461,-20.067999999999998,26.55098666974625
6.172435953248154,-25.964,22.55198666974625
6.873435953248155,-26.171999999999997,20.66798666974625
6.995435953248155,-24.651999999999997,16.84298666974625
7.568435953248155,-26.333999999999996,18.41498666974625
5.513435953248152,-22.877,17.43998666974625
4.720435953248154,-22.784999999999997,19.74398666974625
4.537128093503686,-11.398000000000003,-32.4719733394925
4.414128093503686,-12.918000000000005,-28.646973339492504
3.8411280935036864,-11.236000000000004,-30.218973339492504
5.897128093503685,-14.693000000000005,-29.243973339492502
8.388564046751842,-14.496000000000002,-24.665986669746253
6.595564046751843,-14.785000000000004,-20.62198666974625
7.158564046751842,-13.051000000000004,-19.05898666974625
8.666564046751843,-11.335000000000004,-19.767986669746254
9.276564046751844,-11.144000000000004,-22.08598666974625
8.710564046751843,-12.889000000000003,-23.568986669746252
9.089564046751843,-14.288000000000004,-26.549986669746254
9.784564046751843,-14.126000000000005,-28.802986669746254
6.936564046751844,-17.675000000000004,-27.473986669746253
2.512564046751843,-20.184000000000005,-22.55098666974625
4.305564046751844,-19.895000000000003,-26.594986669746252
1.6245640467518432,-23.536000000000005,-25.13198666974625
2.190564046751843,-21.791000000000004,-23.648986669746254
1.8115640467518435,-20.392000000000003,-20.66698666974625
1.6895640467518436,-18.872000000000003,-16.84198666974625
1.1155640467518428,-20.554000000000002,-18.414986669746252
3.171564046751843,-17.097,-17.43998666974625
3.964564046751843,-17.005000000000003,-19.743986669746253
8.471564046751844,-17.294000000000004,-10.746986669746253
10.265564046751843,-17.005000000000003,-14.790986669746253
9.702564046751842,-18.739000000000004,-16.353986669746252
8.194564046751843,-20.455000000000005,-15.644986669746249
7.584564046751842,-20.646000000000004,-13.326986669746251
8.150564046751843,-18.901000000000003,-11.84398666974625
7.771564046751843,-17.502000000000002,-8.862986669746252
7.648564046751844,-15.982000000000003,-5.037986669746252
7.075564046751843,-17.664000000000005,-6.6099866697462515
9.131564046751842,-14.207000000000004,-5.63498666974625
9.923564046751842,-14.115000000000004,-7.938986669746252
14.348564046751843,-11.606000000000003,-12.861986669746251
12.554564046751842,-11.895000000000003,-8.81798666974625
13.118564046751839,-10.161000000000005,-7.254986669746251
14.626564046751842,-8.445000000000004,-7.962986669746253
15.236564046751841,-8.254000000000005,-10.280986669746252
14.669564046751841,-9.999000000000004,-11.763986669746252
15.049564046751843,-11.398000000000003,-14.745986669746252
15.171564046751843,-12.918000000000005,-18.57098666974625
15.744564046751844,-11.236000000000004,-16.99798666974625
13.68856404675184,-14.693000000000005,-17.972986669746252
12.896564046751843,-14.785000000000004,-15.66898666974625
11.197564046751841,-14.496000000000002,-22.55098666974625
12.990564046751842,-14.785000000000004,-26.594986669746252
12.427564046751844,-13.051000000000004,-28.15798666974625
10.919564046751843,-11.335000000000004,-27.449986669746252
10.309564046751843,-11.144000000000004,-25.13198666974625
10.875564046751844,-12.889000000000003,-23.648986669746254
10.496564046751843,-14.288000000000004,-20.66698666974625
10.374564046751843,-15.808000000000003,-16.84198666974625
9.800564046751843,-14.126000000000005,-18.414986669746252
11.856564046751844,-17.583000000000006,-17.43998666974625
12.649564046751843,-17.675000000000004,-19.743986669746253
15.280564046751845,-19.895000000000003,-20.62198666974625
15.843564046751844,-21.629000000000005,-19.05898666974625
-0.2134359532481569,-11.606000000000003,-10.746986669746253
1.5805640467518436,-11.895000000000003,-14.790986669746253
1.0175640467518434,-10.161000000000005,-16.353986669746252
-0.4904359532481566,-8.445000000000004,-15.644986669746249
-1.1004359532481565,-8.254000000000005,-13.326986669746251
-0.5344359532481566,-9.999000000000004,-11.84398666974625
-0.9134359532481566,-11.398000000000003,-8.862986669746252
-1.0364359532481568,-12.918000000000005,-5.037986669746252
-1.6094359532481568,-11.236000000000004,-6.6099866697462515
0.44656404675184325,-14.693000000000005,-5.63498666974625
1.238564046751843,-14.785000000000004,-7.938986669746252
5.663564046751842,-17.294000000000004,-12.861986669746251
3.8695640467518433,-17.005000000000003,-8.81798666974625
4.433564046751844,-18.739000000000004,-7.254986669746251
5.941564046751843,-20.455000000000005,-7.962986669746253
6.551564046751842,-20.646000000000004,-10.280986669746252
5.984564046751842,-18.901000000000003,-11.763986669746252
6.364564046751843,-17.502000000000002,-14.745986669746252
6.486564046751843,-15.982000000000003,-18.57098666974625
7.059564046751843,-17.664000000000005,-16.99798666974625
5.003564046751842,-14.207000000000004,-17.972986669746252
4.2115640467518425,-14.115000000000004,-15.66898666974625
2.9379999999999993,-14.495999999999999,-1.0570000000000004
1.1449999999999982,-14.785,2.987000000000001
1.7079999999999989,-13.051,4.550000000000002
3.215999999999999,-11.335,3.8409999999999984
3.825999999999999,-11.144,1.5229999999999997
3.2599999999999993,-12.889,0.040000000000000036
3.638999999999999,-14.288,-2.9410000000000003
3.7609999999999997,-15.808,-6.766
4.333999999999998,-14.126000000000001,-5.194
2.2789999999999995,-17.583,-6.1690000000000005
1.4859999999999993,-17.675,-3.865
-2.938000000000001,-20.184,1.0579999999999998
-1.1450000000000011,-19.895,-2.9860000000000007
-1.708000000000001,-21.629,-4.549
-3.216000000000001,-23.345,-3.841
-3.8260000000000014,-23.536,-1.5229999999999997
-3.260000000000001,-21.791,-0.040000000000000924
-3.639000000000001,-20.392,2.9419999999999993
-3.761000000000001,-18.872,6.767
-4.335000000000001,-20.554,5.194
-2.2790000000000012,-17.096999999999998,6.169
-1.486000000000001,-17.005,3.8649999999999993
3.0209999999999995,-17.294,12.861999999999998
4.8149999999999995,-17.005,8.817999999999998
4.251999999999999,-18.739,7.255
2.7439999999999984,-20.455000000000002,7.964000000000001
2.133999999999998,-20.646,10.282
2.699999999999999,-18.901,11.765
2.3209999999999993,-17.502,14.745999999999999
2.197999999999999,-15.982,18.570999999999998
1.6249999999999987,-17.664,16.999
3.6809999999999987,-14.207,17.974
4.472999999999999,-14.115,15.669999999999998
8.897999999999998,-11.606,10.747
7.103999999999997,-11.895,14.791
7.667999999999996,-10.161000000000001,16.354
9.175999999999998,-8.445,15.645999999999997
9.785999999999998,-8.254000000000001,13.328
9.218999999999998,-9.999,11.844999999999999
9.598999999999998,-11.398,8.863
9.720999999999997,-12.918000000000001,5.037999999999999
10.293999999999997,-11.236,6.611
8.237999999999996,-14.693000000000001,5.635999999999998
7.445999999999998,-14.785,7.94
5.746999999999996,-14.495999999999999,1.0579999999999998
7.539999999999997,-14.785,-2.9860000000000007
6.9769999999999985,-13.051,-4.549
5.468999999999998,-11.335,-3.841
4.859,-11.144,-1.5229999999999997
5.424999999999999,-12.889,-0.040000000000000924
5.045999999999998,-14.288,2.9419999999999993
4.9239999999999995,-15.808,6.767
4.35,-14.126000000000001,5.194
6.405999999999999,-17.583,6.169
7.198999999999998,-17.675,3.8649999999999993
11.622999999999998,-20.184,-1.0570000000000004
9.829999999999998,-19.895,2.987000000000001
10.392999999999999,-21.629,4.550000000000002
11.900999999999998,-23.345,3.8409999999999984
12.510999999999997,-23.536,1.5229999999999997
11.944999999999999,-21.791,0.040000000000000036
12.323999999999998,-20.392,-2.9410000000000003
12.445999999999998,-18.872,-6.766
13.018999999999998,-20.554,-5.194
10.963999999999997,-17.096999999999998,-6.1690000000000005
10.170999999999998,-17.005,-3.865
-5.6640000000000015,-11.606,12.861999999999998
-3.870000000000001,-11.895,8.817999999999998
-4.433000000000001,-10.161000000000001,7.255
-5.941000000000001,-8.445,7.964000000000001
-6.551,-8.254000000000001,10.282
-5.985000000000001,-9.999,11.765
-6.364000000000001,-11.398,14.745999999999999
-6.487000000000001,-12.918000000000001,18.570999999999998
-7.0600000000000005,-11.236,16.999
-5.004000000000001,-14.693000000000001,17.974
-4.2120000000000015,-14.785,15.669999999999998
0.2129999999999992,-17.294,10.747
-1.581000000000001,-17.005,14.791
-1.0170000000000012,-18.739,16.354
0.49099999999999877,-20.455000000000002,15.645999999999997
1.1009999999999995,-20.646,13.328
0.5339999999999989,-18.901,11.844999999999999
0.9139999999999988,-17.502,8.863
1.0359999999999991,-15.982,5.037999999999999
1.6089999999999995,-17.664,6.611
-0.44700000000000095,-14.207,5.635999999999998
-1.2390000000000012,-14.115,7.94
-2.512564046751845,-14.495999999999995,22.55198666974625
-4.3055640467518455,-14.784999999999997,26.595986669746253
-3.7425640467518453,-13.050999999999997,28.158986669746255
-2.2345640467518453,-11.334999999999997,27.449986669746252
-1.624564046751845,-11.143999999999997,25.13198666974625
-2.190564046751845,-12.888999999999996,23.64898666974625
-1.8115640467518452,-14.287999999999997,20.66798666974625
-1.6895640467518445,-15.807999999999996,16.84298666974625
-1.1165640467518458,-14.125999999999998,18.41498666974625
-3.1715640467518447,-17.583,17.43998666974625
-3.964564046751845,-17.674999999999997,19.74398666974625
-8.388564046751846,-20.183999999999997,24.66698666974625
-6.595564046751845,-19.894999999999996,20.62298666974625
-7.158564046751845,-21.628999999999998,19.05998666974625
-8.666564046751844,-23.344999999999995,19.76798666974625
-9.276564046751846,-23.535999999999998,22.08598666974625
-8.710564046751845,-21.790999999999997,23.56898666974625
-9.089564046751844,-20.391999999999996,26.55098666974625
-6.936564046751846,-17.004999999999995,27.473986669746253
4.148435953248155,-11.397999999999996,32.47198666974625
4.270435953248153,-12.917999999999997,28.646986669746248
4.843435953248154,-11.235999999999997,30.21998666974625
2.787435953248153,-14.692999999999998,29.244986669746247
1.9954359532481551,-14.784999999999997,31.54898666974625
0.2964359532481535,-14.495999999999995,24.66698666974625
2.0894359532481546,-14.784999999999997,20.62298666974625
1.5264359532481557,-13.050999999999997,19.05998666974625
0.018435953248154835,-11.334999999999997,19.76798666974625
-0.5915640467518446,-11.143999999999997,22.08598666974625
-0.025564046751843872,-12.888999999999996,23.56898666974625
-0.4045640467518452,-14.287999999999997,26.55098666974625
-0.5265640467518451,-15.807999999999996,30.375986669746254
-1.100564046751845,-14.125999999999998,28.802986669746247
0.955435953248156,-17.583,29.777986669746248
1.7484359532481553,-17.674999999999997,27.473986669746253
6.172435953248154,-20.183999999999997,22.55198666974625
4.379435953248155,-19.894999999999996,26.595986669746253
6.494435953248155,-21.790999999999997,23.64898666974625
6.873435953248155,-20.391999999999996,20.66798666974625
6.995435953248155,-18.871999999999996,16.84298666974625
7.568435953248155,-20.553999999999995,18.41498666974625
5.513435953248154,-17.096999999999994,17.43998666974625
4.720435953248154,-17.004999999999995,19.74398666974625
-9.883564046751845,-10.160999999999998,30.863986669746254
-11.391564046751846,-8.444999999999997,31.57298666974625
-4.414564046751845,-15.981999999999996,28.646986669746248
-5.897564046751845,-14.206999999999997,29.244986669746247
13.099128093503687,-10.202000000000005,-28.646973339492504
12.526128093503687,-11.884000000000004,-30.218973339492504
14.582128093503687,-8.427000000000003,-29.243973339492502
4.5371280935036875,-5.618000000000004,-32.4719733394925
4.414128093503688,-7.138000000000005,-28.646973339492504
3.8411280935036882,-5.456000000000003,-30.218973339492504
5.897128093503689,-8.913000000000004,-29.243973339492502
6.6891280935036885,-9.005000000000004,-31.547973339492504
9.884128093503687,-12.959000000000005,-30.863973339492503
8.388564046751842,-8.716000000000001,-24.665986669746253
6.595564046751843,-9.005000000000003,-20.62198666974625
7.158564046751842,-7.271000000000003,-19.05898666974625
8.666564046751843,-5.5550000000000015,-19.767986669746254
9.276564046751844,-5.3640000000000025,-22.08598666974625
8.710564046751843,-7.109000000000002,-23.568986669746252
9.089564046751843,-8.508000000000003,-26.549986669746254
9.211564046751842,-10.028000000000002,-30.374986669746253
9.784564046751843,-8.346000000000002,-28.802986669746254
7.729564046751843,-11.803000000000003,-29.77798666974625
6.936564046751844,-11.895000000000003,-27.473986669746253
2.512564046751843,-14.404000000000003,-22.55098666974625
4.305564046751844,-14.115000000000002,-26.594986669746252
3.7425640467518435,-15.849000000000002,-28.15798666974625
2.2345640467518435,-17.565,-27.449986669746252
1.6245640467518432,-17.756000000000004,-25.13198666974625
2.190564046751843,-16.011000000000003,-23.648986669746254
1.8115640467518435,-14.612000000000002,-20.66698666974625
1.6895640467518436,-13.092000000000002,-16.84198666974625
1.1155640467518428,-14.774000000000003,-18.414986669746252
3.171564046751843,-11.317000000000002,-17.43998666974625
3.964564046751843,-11.225000000000003,-19.743986669746253
8.471564046751844,-11.514000000000003,-10.746986669746253
10.265564046751843,-11.225000000000003,-14.790986669746253
9.702564046751842,-12.959000000000003,-16.353986669746252
8.194564046751843,-14.675000000000002,-15.644986669746249
7.584564046751842,-14.866000000000003,-13.326986669746251
8.150564046751843,-13.121000000000002,-11.84398666974625
7.771564046751843,-11.722000000000003,-8.862986669746252
7.648564046751844,-10.202000000000002,-5.037986669746252
7.075564046751843,-11.884000000000002,-6.6099866697462515
9.131564046751842,-8.427000000000001,-5.63498666974625
9.923564046751842,-8.335000000000003,-7.938986669746252
14.348564046751843,-5.826000000000002,-12.861986669746251
12.554564046751842,-6.115000000000002,-8.81798666974625
13.118564046751839,-4.381000000000004,-7.254986669746251
14.626564046751842,-2.6650000000000023,-7.962986669746253
15.236564046751841,-2.4740000000000033,-10.280986669746252
14.669564046751841,-4.219000000000003,-11.763986669746252
15.049564046751843,-5.618000000000002,-14.745986669746252
15.171564046751843,-7.1380000000000035,-18.57098666974625
15.744564046751844,-5.456000000000001,-16.99798666974625
13.68856404675184,-8.913000000000002,-17.972986669746252
12.896564046751843,-9.005000000000003,-15.66898666974625
11.197564046751841,-8.716000000000001,-22.55098666974625
12.990564046751842,-9.005000000000003,-26.594986669746252
12.427564046751844,-7.271000000000003,-28.15798666974625
10.919564046751843,-5.5550000000000015,-27.449986669746252
10.309564046751843,-5.3640000000000025,-25.13198666974625
10.875564046751844,-7.109000000000002,-23.648986669746254
10.496564046751843,-8.508000000000003,-20.66698666974625
10.374564046751843,-10.028000000000002,-16.84198666974625
9.800564046751843,-8.346000000000002,-18.414986669746252
11.856564046751844,-11.803000000000003,-17.43998666974625
12.649564046751843,-11.895000000000003,-19.743986669746253
17.073564046751844,-14.404000000000003,-24.665986669746253
15.280564046751845,-14.115000000000002,-20.62198666974625
15.843564046751844,-15.849000000000002,-19.05898666974625
17.351564046751843,-17.565,-19.767986669746254
17.961564046751842,-17.756000000000004,-22.08598666974625
17.395564046751844,-16.011000000000003,-23.568986669746252
15.621564046751843,-11.225000000000003,-27.473986669746253
-0.2134359532481569,-5.826000000000002,-10.746986669746253
1.5805640467518436,-6.115000000000002,-14.790986669746253
1.0175640467518434,-4.381000000000004,-16.353986669746252
-0.4904359532481566,-2.6650000000000023,-15.644986669746249
-1.1004359532481565,-2.4740000000000033,-13.326986669746251
-0.5344359532481566,-4.219000000000003,-11.84398666974625
-0.9134359532481566,-5.618000000000002,-8.862986669746252
-1.0364359532481568,-7.1380000000000035,-5.037986669746252
-1.6094359532481568,-5.456000000000001,-6.6099866697462515
0.44656404675184325,-8.913000000000002,-5.63498666974625
1.238564046751843,-9.005000000000003,-7.938986669746252
5.663564046751842,-11.514000000000003,-12.861986669746251
3.8695640467518433,-11.225000000000003,-8.81798666974625
4.433564046751844,-12.959000000000003,-7.254986669746251
5.941564046751843,-14.675000000000002,-7.962986669746253
6.551564046751842,-14.866000000000003,-10.280986669746252
5.984564046751842,-13.121000000000002,-11.763986669746252
6.364564046751843,-11.722000000000003,-14.745986669746252
6.486564046751843,-10.202000000000002,-18.57098666974625
7.059564046751843,-11.884000000000002,-16.99798666974625
5.003564046751842,-8.427000000000001,-17.972986669746252
4.2115640467518425,-8.335000000000003,-15.66898666974625
2.9379999999999993,-8.716,-1.0570000000000004
1.1449999999999982,-9.005,2.987000000000001
1.7079999999999989,-7.271000000000001,4.550000000000002
3.215999999999999,-5.555,3.8409999999999984
3.825999999999999,-5.364000000000001,1.5229999999999997
3.2599999999999993,-7.109,0.040000000000000036
3.638999999999999,-8.508000000000001,-2.9410000000000003
3.7609999999999997,-10.028,-6.766
4.333999999999998,-8.346,-5.194
2.2789999999999995,-11.803,-6.1690000000000005
1.4859999999999993,-11.895000000000001,-3.865
-2.9380000000000006,-14.404,1.0579999999999998
-1.1450000000000007,-14.115,-2.9860000000000007
-1.7080000000000006,-15.849,-4.549
-3.2160000000000006,-17.565,-3.841
-3.8260000000000005,-17.756,-1.5229999999999997
-3.2600000000000007,-16.011,-0.040000000000000924
-3.6390000000000007,-14.612,2.9419999999999993
-3.7610000000000006,-13.092,6.767
-4.335000000000001,-14.774000000000001,5.194
-2.279000000000001,-11.317,6.169
-1.4860000000000007,-11.225000000000001,3.8649999999999993
3.0209999999999995,-11.514000000000001,12.861999999999998
4.8149999999999995,-11.225000000000001,8.817999999999998
4.251999999999999,-12.959000000000001,7.255
2.7439999999999984,-14.675,7.964000000000001
2.133999999999998,-14.866000000000001,10.282
2.699999999999999,-13.121,11.765
2.3209999999999993,-11.722000000000001,14.745999999999999
2.197999999999999,-10.202000000000002,18.570999999999998
1.6249999999999987,-11.884,16.999
3.6809999999999987,-8.427,17.974
4.472999999999999,-8.335,15.669999999999998
8.898,-5.8260000000000005,10.747
7.103999999999999,-6.115,14.791
7.6679999999999975,-4.381000000000002,16.354
9.176,-2.6650000000000005,15.645999999999997
9.786,-2.4740000000000015,13.328
9.219,-4.219000000000001,11.844999999999999
9.599,-5.618,8.863
9.720999999999998,-7.138000000000002,5.037999999999999
10.293999999999999,-5.4559999999999995,6.611
8.237999999999998,-8.913,5.635999999999998
7.446,-9.005,7.94
5.746999999999998,-8.716,1.0579999999999998
7.539999999999999,-9.005,-2.9860000000000007
6.977,-7.271000000000001,-4.549
5.468999999999999,-5.555,-3.841
4.859,-5.364000000000001,-1.5229999999999997
5.425000000000001,-7.109,-0.040000000000000924
5.045999999999999,-8.508000000000001,2.9419999999999993
4.9239999999999995,-10.028,6.767
4.35,-8.346,5.194
6.406000000000001,-11.803,6.169
7.199,-11.895000000000001,3.8649999999999993
11.623,-14.404,-1.0570000000000004
9.83,-14.115,2.987000000000001
10.393,-15.849,4.550000000000002
11.901,-17.565,3.8409999999999984
12.511,-17.756,1.5229999999999997
11.945,-16.011,0.040000000000000036
12.324,-14.612,-2.9410000000000003
12.446,-13.092,-6.766
13.019,-14.774000000000001,-5.194
10.963999999999999,-11.317,-6.1690000000000005
10.171,-11.225000000000001,-3.865
-5.6640000000000015,-5.8260000000000005,12.861999999999998
-3.8700000000000006,-6.115,8.817999999999998
-4.433000000000001,-4.381000000000002,7.255
-5.941000000000001,-2.6650000000000005,7.964000000000001
-6.551,-2.4740000000000015,10.282
-5.985000000000001,-4.219000000000001,11.765
-6.364000000000001,-5.618,14.745999999999999
-6.487000000000001,-7.138000000000002,18.570999999999998
-7.0600000000000005,-5.4559999999999995,16.999
-5.004000000000001,-8.913,17.974
-4.212000000000001,-9.005,15.669999999999998
0.2129999999999992,-11.514000000000001,10.747
-1.5810000000000006,-11.225000000000001,14.791
-1.0170000000000008,-12.959000000000001,16.354
0.49099999999999877,-14.675,15.645999999999997
1.1009999999999995,-14.866000000000001,13.328
0.5339999999999989,-13.121,11.844999999999999
0.9139999999999988,-11.722000000000001,8.863
1.0359999999999991,-10.202000000000002,5.037999999999999
1.6089999999999995,-11.884,6.611
-0.44700000000000095,-8.427,5.635999999999998
-1.2390000000000008,-8.335,7.94
-2.512564046751845,-8.715999999999998,22.55198666974625
-4.3055640467518455,-9.004999999999999,26.595986669746253
-3.7425640467518453,-7.270999999999999,28.158986669746255
-2.2345640467518453,-5.554999999999998,27.449986669746252
-1.624564046751845,-5.363999999999999,25.13198666974625
-2.190564046751845,-7.108999999999998,23.64898666974625
-1.8115640467518452,-8.508,20.66798666974625
-1.6895640467518445,-10.027999999999999,16.84298666974625
-1.1165640467518458,-8.345999999999998,18.41498666974625
-3.1715640467518447,-11.802999999999999,17.43998666974625
-3.964564046751845,-11.895,19.74398666974625
-8.388564046751846,-14.404,24.66698666974625
-6.595564046751845,-14.114999999999998,20.62298666974625
-7.158564046751845,-15.848999999999998,19.05998666974625
-8.666564046751844,-17.564999999999998,19.76798666974625
-9.276564046751846,-17.756,22.08598666974625
-8.710564046751845,-16.011,23.56898666974625
-9.089564046751844,-14.611999999999998,26.55098666974625
-9.211564046751844,-13.091999999999999,30.375986669746254
-9.785564046751846,-14.774,28.802986669746247
-7.729564046751845,-11.316999999999998,29.777986669746248
-6.936564046751846,-11.225,27.473986669746253
-0.6355640467518451,-11.225,32.42698666974625
-1.1985640467518448,-12.959,30.863986669746254
-2.7065640467518457,-14.674999999999999,31.57298666974625
4.148435953248155,-5.6179999999999986,32.47198666974625
4.270435953248153,-7.138,28.646986669746248
4.843435953248154,-5.455999999999998,30.21998666974625
2.787435953248153,-8.912999999999998,29.244986669746247
1.9954359532481551,-9.004999999999999,31.54898666974625
0.2964359532481535,-8.715999999999998,24.66698666974625
2.0894359532481546,-9.004999999999999,20.62298666974625
1.5264359532481557,-7.270999999999999,19.05998666974625
0.018435953248154835,-5.554999999999998,19.76798666974625
-0.5915640467518446,-5.363999999999999,22.08598666974625
-0.025564046751843872,-7.108999999999998,23.56898666974625
-0.4045640467518452,-8.508,26.55098666974625
-0.5265640467518451,-10.027999999999999,30.375986669746254
-1.100564046751845,-8.345999999999998,28.802986669746247
0.955435953248156,-11.802999999999999,29.777986669746248
1.7484359532481553,-11.895,27.473986669746253
6.172435953248154,-14.404,22.55198666974625
4.379435953248155,-14.114999999999998,26.595986669746253
4.942435953248156,-15.848999999999998,28.158986669746255
6.450435953248155,-17.564999999999998,27.449986669746252
7.060435953248154,-17.756,25.13198666974625
6.494435953248155,-16.011,23.64898666974625
6.873435953248155,-14.611999999999998,20.66798666974625
6.995435953248155,-13.091999999999999,16.84298666974625
7.568435953248155,-14.774,18.41498666974625
5.513435953248154,-11.316999999999998,17.43998666974625
4.720435953248154,-11.225,19.74398666974625
-9.320564046751844,-6.114999999999998,32.42698666974625
-9.883564046751845,-4.381,30.863986669746254
-11.391564046751846,-2.6649999999999987,31.57298666974625
-4.536564046751845,-11.722,32.47198666974625
-4.414564046751845,-10.201999999999998,28.646986669746248
-3.8415640467518446,-11.883999999999999,30.21998666974625
-5.897564046751845,-8.426999999999998,29.244986669746247
-6.689564046751846,-8.334999999999999,31.54898666974625
13.099128093503687,-4.422000000000004,-28.646973339492504
12.526128093503687,-6.1040000000000045,-30.218973339492504
14.582128093503687,-2.6470000000000034,-29.243973339492502
5.237128093503689,-0.04600000000000337,-34.3559733394925
4.5371280935036875,0.16199999999999593,-32.4719733394925
4.414128093503688,-1.3580000000000045,-28.646973339492504
3.8411280935036882,0.32399999999999674,-30.218973339492504
5.897128093503689,-3.133000000000004,-29.243973339492502
6.6891280935036885,-3.2250000000000036,-31.547973339492504
9.320128093503687,-5.445000000000004,-32.4269733394925
9.884128093503687,-7.179000000000004,-30.863973339492503
11.392128093503688,-8.895000000000003,-31.571973339492505
8.388564046751844,-2.9360000000000013,-24.665986669746253
6.595564046751843,-3.225000000000002,-20.62198666974625
7.158564046751843,-1.4910000000000019,-19.05898666974625
8.666564046751844,0.2249999999999983,-19.767986669746254
9.276564046751844,0.41599999999999815,-22.08598666974625
8.710564046751845,-1.329000000000002,-23.568986669746252
9.089564046751843,-2.728000000000002,-26.549986669746254
9.211564046751844,-4.248000000000002,-30.374986669746253
9.784564046751843,-2.566000000000002,-28.802986669746254
7.729564046751843,-6.0230000000000015,-29.77798666974625
6.936564046751844,-6.115000000000002,-27.473986669746253
2.512564046751844,-8.624000000000002,-22.55098666974625
4.305564046751844,-8.335000000000003,-26.594986669746252
3.7425640467518444,-10.069000000000003,-28.15798666974625
2.2345640467518444,-11.785000000000002,-27.449986669746252
1.624564046751844,-11.976000000000003,-25.13198666974625
2.190564046751844,-10.231000000000002,-23.648986669746254
1.8115640467518443,-8.832000000000003,-20.66698666974625
1.6895640467518445,-7.312000000000001,-16.84198666974625
1.1155640467518446,-8.994000000000002,-18.414986669746252
3.171564046751844,-5.537000000000003,-17.43998666974625
3.964564046751844,-5.445000000000002,-19.743986669746253
8.471564046751844,-5.734000000000002,-10.746986669746253
10.265564046751845,-5.445000000000002,-14.790986669746253
9.702564046751844,-7.179000000000002,-16.353986669746252
8.194564046751843,-8.895000000000001,-15.644986669746249
7.584564046751844,-9.086000000000002,-13.326986669746251
8.150564046751843,-7.341000000000001,-11.84398666974625
7.771564046751845,-5.942000000000002,-8.862986669746252
7.648564046751844,-4.422000000000002,-5.037986669746252
7.075564046751843,-6.104000000000003,-6.6099866697462515
9.131564046751844,-2.6470000000000016,-5.63498666974625
9.923564046751844,-2.555000000000002,-7.938986669746252
14.348564046751843,-0.046000000000001595,-12.861986669746251
12.554564046751842,-0.3350000000000022,-8.81798666974625
13.118564046751843,1.398999999999997,-7.254986669746251
14.626564046751845,3.114999999999998,-7.962986669746253
15.236564046751845,3.305999999999997,-10.280986669746252
14.669564046751844,1.5609999999999977,-11.763986669746252
15.049564046751843,0.1619999999999977,-14.745986669746252
15.171564046751843,-1.3580000000000028,-18.57098666974625
15.744564046751844,0.3239999999999985,-16.99798666974625
13.688564046751843,-3.1330000000000022,-17.972986669746252
12.896564046751845,-3.225000000000002,-15.66898666974625
11.197564046751843,-2.9360000000000013,-22.55098666974625
12.990564046751842,-3.225000000000002,-26.594986669746252
12.427564046751844,-1.4910000000000019,-28.15798666974625
10.919564046751844,0.2249999999999983,-27.449986669746252
10.309564046751845,0.41599999999999815,-25.13198666974625
10.875564046751844,-1.329000000000002,-23.648986669746254
10.496564046751843,-2.728000000000002,-20.66698666974625
10.374564046751843,-4.248000000000002,-16.84198666974625
9.800564046751845,-2.566000000000002,-18.414986669746252
11.856564046751846,-6.0230000000000015,-17.43998666974625
12.649564046751845,-6.115000000000002,-19.743986669746253
17.073564046751844,-8.624000000000002,-24.665986669746253
15.280564046751845,-8.335000000000003,-20.62198666974625
15.843564046751844,-10.069000000000003,-19.05898666974625
17.351564046751843,-11.785000000000002,-19.767986669746254
17.961564046751842,-11.976000000000003,-22.08598666974625
17.395564046751844,-10.231000000000002,-23.568986669746252
17.774564046751845,-8.832000000000003,-26.549986669746254
16.414564046751842,-5.537000000000003,-29.77798666974625
15.621564046751843,-5.445000000000002,-27.473986669746253
-0.213435953248156,-0.046000000000001595,-10.746986669746253
1.5805640467518445,-0.3350000000000022,-14.790986669746253
1.0175640467518443,1.398999999999997,-16.353986669746252
-0.4904359532481557,3.114999999999998,-15.644986669746249
-1.1004359532481556,3.305999999999997,-13.326986669746251
-0.5344359532481557,1.5609999999999977,-11.84398666974625
-0.9134359532481557,0.1619999999999977,-8.862986669746252
-1.036435953248156,-1.3580000000000028,-5.037986669746252
-1.609435953248156,0.3239999999999985,-6.6099866697462515
0.44656404675184413,-3.1330000000000022,-5.63498666974625
1.238564046751844,-3.225000000000002,-7.938986669746252
5.663564046751844,-5.734000000000002,-12.861986669746251
3.869564046751844,-5.445000000000002,-8.81798666974625
4.433564046751844,-7.179000000000002,-7.254986669746251
5.941564046751843,-8.895000000000001,-7.962986669746253
6.551564046751844,-9.086000000000002,-10.280986669746252
5.984564046751844,-7.341000000000001,-11.763986669746252
6.364564046751843,-5.942000000000002,-14.745986669746252
6.486564046751845,-4.422000000000002,-18.57098666974625
7.059564046751845,-6.104000000000003,-16.99798666974625
5.003564046751844,-2.6470000000000016,-17.972986669746252
4.211564046751844,-2.555000000000002,-15.66898666974625
2.938,-2.9359999999999995,-1.0570000000000004
1.1449999999999991,-3.225,2.987000000000001
1.7079999999999997,-1.491,4.550000000000002
3.2159999999999997,0.2250000000000001,3.8409999999999984
3.826,0.4159999999999999,1.5229999999999997
3.2600000000000002,-1.3290000000000002,0.040000000000000036
3.639,-2.728,-2.9410000000000003
3.7610000000000006,-4.248,-6.766
4.334,-2.5660000000000003,-5.194
